gene	Sample_ID	compendium_version	rollup_cohort	drugs
RP5-1171I10.5	TH34_1238_S01	v7	pancancer	
RP5-887A10.1	TH34_1238_S01	v7	pancancer	
RPL13P12	TH34_1238_S01	v7	pancancer	
RPTOR	TH34_1238_S01	v7	pancancer	AZD8055,OSI-027,MLN0128
RPUSD4	TH34_1238_S01	v7	pancancer	
RRP7BP	TH34_1238_S01	v7	pancancer	
S1PR4	TH34_1238_S01	v7	pancancer	
SAP25	TH34_1238_S01	v7	pancancer	
SASH3	TH34_1238_S01	v7	pancancer	
SCARNA9	TH34_1238_S01	v7	pancancer	
SCML4	TH34_1238_S01	v7	pancancer	
SDCCAG3	TH34_1238_S01	v7	pancancer	
SEC31B	TH34_1238_S01	v7	pancancer	
SELO	TH34_1238_S01	v7	pancancer	
SEPT1	TH34_1238_S01	v7	pancancer	
SEPT6	TH34_1238_S01	v7	pancancer	
SF1	TH34_1238_S01	v7	pancancer	
SFSWAP	TH34_1238_S01	v7	pancancer	
SGSM3	TH34_1238_S01	v7	pancancer	
SHANK1	TH34_1238_S01	v7	pancancer	
SIRT7	TH34_1238_S01	v7	pancancer	
SIT1	TH34_1238_S01	v7	pancancer	
SLC12A9	TH34_1238_S01	v7	pancancer	
SLC17A9	TH34_1238_S01	v7	pancancer	
SLC2A11	TH34_1238_S01	v7	pancancer	
SLC2A6	TH34_1238_S01	v7	pancancer	
SLC7A6	TH34_1238_S01	v7	pancancer	
SMG1P1	TH34_1238_S01	v7	pancancer	
SNHG4	TH34_1238_S01	v7	pancancer	
SNRNP70	TH34_1238_S01	v7	pancancer	
SNX22	TH34_1238_S01	v7	pancancer	
SNX25	TH34_1238_S01	v7	pancancer	
SPIB	TH34_1238_S01	v7	pancancer	
SPN	TH34_1238_S01	v7	pancancer	
SPPL2B	TH34_1238_S01	v7	pancancer	
SRRM2	TH34_1238_S01	v7	pancancer	
SRSF5	TH34_1238_S01	v7	pancancer	
SRSF6	TH34_1238_S01	v7	pancancer	
ST6GALNAC4	TH34_1238_S01	v7	pancancer	
STAG3L5P	TH34_1238_S01	v7	pancancer	
STAG3L5P-PVRIG2P-PILRB	TH34_1238_S01	v7	pancancer	
STAP1	TH34_1238_S01	v7	pancancer	
STIM2	TH34_1238_S01	v7	pancancer	
STX16	TH34_1238_S01	v7	pancancer	
SUGP2	TH34_1238_S01	v7	pancancer	
SYVN1	TH34_1238_S01	v7	pancancer	
TAF1C	TH34_1238_S01	v7	pancancer	
TAPT1	TH34_1238_S01	v7	pancancer	
TAZ	TH34_1238_S01	v7	pancancer	
TBC1D10C	TH34_1238_S01	v7	pancancer	
TBC1D27	TH34_1238_S01	v7	pancancer	
TCF3	TH34_1238_S01	v7	pancancer	
TCL1A	TH34_1238_S01	v7	pancancer	
TCL1B	TH34_1238_S01	v7	pancancer	
TCL6	TH34_1238_S01	v7	pancancer	
TCTEX1D1	TH34_1238_S01	v7	pancancer	
TECPR1	TH34_1238_S01	v7	pancancer	
TEP1	TH34_1238_S01	v7	pancancer	
TMC8	TH34_1238_S01	v7	pancancer	
TMEM259	TH34_1238_S01	v7	pancancer	
TMEM55B	TH34_1238_S01	v7	pancancer	
TNFRSF13B	TH34_1238_S01	v7	pancancer	
TNFRSF13C	TH34_1238_S01	v7	pancancer	
TOP3B	TH34_1238_S01	v7	pancancer	
TP53I13	TH34_1238_S01	v7	pancancer	
TRABD	TH34_1238_S01	v7	pancancer	
TRAF3IP3	TH34_1238_S01	v7	pancancer	
TRIM25	TH34_1238_S01	v7	pancancer	
TRMT1	TH34_1238_S01	v7	pancancer	
TSPAN32	TH34_1238_S01	v7	pancancer	
TTC24	TH34_1238_S01	v7	pancancer	
TTC7A	TH34_1238_S01	v7	pancancer	
TUBGCP6	TH34_1238_S01	v7	pancancer	
UBASH3B	TH34_1238_S01	v7	pancancer	
UBE2G2	TH34_1238_S01	v7	pancancer	
UHRF2	TH34_1238_S01	v7	pancancer	
ULK3	TH34_1238_S01	v7	pancancer	
USF1	TH34_1238_S01	v7	pancancer	
VAT1L	TH34_1238_S01	v7	pancancer	
VAV1	TH34_1238_S01	v7	pancancer	
VPREB3	TH34_1238_S01	v7	pancancer	
WDR86	TH34_1238_S01	v7	pancancer	
ZAP70	TH34_1238_S01	v7	pancancer	
ZCCHC7	TH34_1238_S01	v7	pancancer	
ZNF195	TH34_1238_S01	v7	pancancer	
ZNF266	TH34_1238_S01	v7	pancancer	
ZNF276	TH34_1238_S01	v7	pancancer	
ZNF775	TH34_1238_S01	v7	pancancer	
ZRSR2	TH34_1238_S01	v7	pancancer	
ABCA7	TH34_1239_S01	v7	pancancer	
ABTB1	TH34_1239_S01	v7	pancancer	
ACAP1	TH34_1239_S01	v7	pancancer	
ADCY7	TH34_1239_S01	v7	pancancer	
ADPGK	TH34_1239_S01	v7	pancancer	
ADRBK1	TH34_1239_S01	v7	pancancer	
AHSP	TH34_1239_S01	v7	pancancer	
AKNA	TH34_1239_S01	v7	pancancer	
AL442127.1	TH34_1239_S01	v7	pancancer	
ALAS2	TH34_1239_S01	v7	pancancer	
AMICA1	TH34_1239_S01	v7	pancancer	
ANKRD13D	TH34_1239_S01	v7	pancancer	
AOAH	TH34_1239_S01	v7	pancancer	
APOBEC3A	TH34_1239_S01	v7	pancancer	
APOBR	TH34_1239_S01	v7	pancancer	
APOC4-APOC2	TH34_1239_S01	v7	pancancer	
ARG1	TH34_1239_S01	v7	pancancer	
ARHGAP30	TH34_1239_S01	v7	pancancer	
ARHGAP4	TH34_1239_S01	v7	pancancer	
ARHGAP9	TH34_1239_S01	v7	pancancer	
ARHGEF1	TH34_1239_S01	v7	pancancer	
ARPC4-TTLL3	TH34_1239_S01	v7	pancancer	
ARRB2	TH34_1239_S01	v7	pancancer	
ARTN	TH34_1239_S01	v7	pancancer	
ATG16L2	TH34_1239_S01	v7	pancancer	
AZU1	TH34_1239_S01	v7	pancancer	
B3GNT7	TH34_1239_S01	v7	pancancer	
BANK1	TH34_1239_S01	v7	pancancer	
BIN2	TH34_1239_S01	v7	pancancer	
BNIP2	TH34_1239_S01	v7	pancancer	
BPI	TH34_1239_S01	v7	pancancer	
BST1	TH34_1239_S01	v7	pancancer	
BTK	TH34_1239_S01	v7	pancancer	Ibrutinib,IBRUTINIB
C10orf54	TH34_1239_S01	v7	pancancer	
C11orf21	TH34_1239_S01	v7	pancancer	
C16orf54	TH34_1239_S01	v7	pancancer	
C19orf38	TH34_1239_S01	v7	pancancer	
C1orf228	TH34_1239_S01	v7	pancancer	
CA1	TH34_1239_S01	v7	pancancer	
CACNA2D4	TH34_1239_S01	v7	pancancer	
CAMP	TH34_1239_S01	v7	pancancer	
CARD8	TH34_1239_S01	v7	pancancer	
CCDC88B	TH34_1239_S01	v7	pancancer	
CCND3	TH34_1239_S01	v7	pancancer	PALBOCICLIB (PD0332991),PD 0332991
CD247	TH34_1239_S01	v7	pancancer	
CD300A	TH34_1239_S01	v7	pancancer	
CD300LF	TH34_1239_S01	v7	pancancer	
CD33	TH34_1239_S01	v7	pancancer	
CD69	TH34_1239_S01	v7	pancancer	
CD7	TH34_1239_S01	v7	pancancer	
CD8B	TH34_1239_S01	v7	pancancer	
CDA	TH34_1239_S01	v7	pancancer	
CEACAM8	TH34_1239_S01	v7	pancancer	
CFD	TH34_1239_S01	v7	pancancer	
CFP	TH34_1239_S01	v7	pancancer	
CLC	TH34_1239_S01	v7	pancancer	
CLEC10A	TH34_1239_S01	v7	pancancer	
CLEC11A	TH34_1239_S01	v7	pancancer	
CLEC12A	TH34_1239_S01	v7	pancancer	
CLK3	TH34_1239_S01	v7	pancancer	
CNPY3	TH34_1239_S01	v7	pancancer	
CORO1A	TH34_1239_S01	v7	pancancer	
CORO7	TH34_1239_S01	v7	pancancer	
CRISP3	TH34_1239_S01	v7	pancancer	
CSF3R	TH34_1239_S01	v7	pancancer	
CSK	TH34_1239_S01	v7	pancancer	
CSNK1G2	TH34_1239_S01	v7	pancancer	
CST7	TH34_1239_S01	v7	pancancer	
CTC1	TH34_1239_S01	v7	pancancer	
CTD-3154N5.2	TH34_1239_S01	v7	pancancer	
CTSG	TH34_1239_S01	v7	pancancer	
CTSW	TH34_1239_S01	v7	pancancer	
CX3CR1	TH34_1239_S01	v7	pancancer	
CYTH4	TH34_1239_S01	v7	pancancer	
DEF6	TH34_1239_S01	v7	pancancer	
DEFA1	TH34_1239_S01	v7	pancancer	
DEFA1B	TH34_1239_S01	v7	pancancer	
DEFA3	TH34_1239_S01	v7	pancancer	
DEFA4	TH34_1239_S01	v7	pancancer	
DENND3	TH34_1239_S01	v7	pancancer	
DENND4B	TH34_1239_S01	v7	pancancer	
DGKZ	TH34_1239_S01	v7	pancancer	
DIP2A	TH34_1239_S01	v7	pancancer	
DOCK2	TH34_1239_S01	v7	pancancer	
DOCK8	TH34_1239_S01	v7	pancancer	
DOK2	TH34_1239_S01	v7	pancancer	
DOK3	TH34_1239_S01	v7	pancancer	
DUSP2	TH34_1239_S01	v7	pancancer	
EAF2	TH34_1239_S01	v7	pancancer	
ELANE	TH34_1239_S01	v7	pancancer	
ENTHD2	TH34_1239_S01	v7	pancancer	
FAM101B	TH34_1239_S01	v7	pancancer	
FAM117A	TH34_1239_S01	v7	pancancer	
FAM157C	TH34_1239_S01	v7	pancancer	
FAM46A	TH34_1239_S01	v7	pancancer	
FAM65B	TH34_1239_S01	v7	pancancer	
