gene	Sample_ID	compendium_version	rollup_cohort
CTAG1B	TH34_1414_S01	v8	lowstringency_pd_outliers
CTAG2	TH34_1414_S01	v8	lowstringency_pd_outliers
CTD-2314G24.2	TH34_1414_S01	v8	lowstringency_pd_outliers
DAPL1	TH34_1414_S01	v8	lowstringency_pd_outliers
DCTN1	TH34_1414_S01	v8	lowstringency_pd_outliers
DCTN2	TH34_1414_S01	v8	lowstringency_pd_outliers
DDIT3	TH34_1414_S01	v8	lowstringency_pd_outliers
DRGX	TH34_1414_S01	v8	lowstringency_pd_outliers
DTX3	TH34_1414_S01	v8	lowstringency_pd_outliers
DYNLRB1	TH34_1414_S01	v8	lowstringency_pd_outliers
EIF3I	TH34_1414_S01	v8	lowstringency_pd_outliers
EPHA8	TH34_1414_S01	v8	lowstringency_pd_outliers
EXOC7	TH34_1414_S01	v8	lowstringency_pd_outliers
FAM110A	TH34_1414_S01	v8	lowstringency_pd_outliers
FAM127B	TH34_1414_S01	v8	lowstringency_pd_outliers
FAM192A	TH34_1414_S01	v8	lowstringency_pd_outliers
FAM200B	TH34_1414_S01	v8	lowstringency_pd_outliers
GNB1	TH34_1414_S01	v8	lowstringency_pd_outliers
GOLGA7	TH34_1414_S01	v8	lowstringency_pd_outliers
GRM2	TH34_1414_S01	v8	lowstringency_pd_outliers
IGHV1-18	TH34_1414_S01	v8	lowstringency_pd_outliers
IGHV3-49	TH34_1414_S01	v8	lowstringency_pd_outliers
IGHV4-59	TH34_1414_S01	v8	lowstringency_pd_outliers
IGHV6-1	TH34_1414_S01	v8	lowstringency_pd_outliers
IGKV1-27	TH34_1414_S01	v8	lowstringency_pd_outliers
IGLV1-44	TH34_1414_S01	v8	lowstringency_pd_outliers
KCND3	TH34_1414_S01	v8	lowstringency_pd_outliers
KIAA0556	TH34_1414_S01	v8	lowstringency_pd_outliers
KIF19	TH34_1414_S01	v8	lowstringency_pd_outliers
KIZ	TH34_1414_S01	v8	lowstringency_pd_outliers
LA16c-312E8.4	TH34_1414_S01	v8	lowstringency_pd_outliers
LINC01082	TH34_1414_S01	v8	lowstringency_pd_outliers
MAPK1IP1L	TH34_1414_S01	v8	lowstringency_pd_outliers
MARCH9	TH34_1414_S01	v8	lowstringency_pd_outliers
MBD6	TH34_1414_S01	v8	lowstringency_pd_outliers
ME2	TH34_1414_S01	v8	lowstringency_pd_outliers
METTL1	TH34_1414_S01	v8	lowstringency_pd_outliers
METTL21B	TH34_1414_S01	v8	lowstringency_pd_outliers
MIEN1	TH34_1414_S01	v8	lowstringency_pd_outliers
MT-ATP8	TH34_1414_S01	v8	lowstringency_pd_outliers
MTND2P28	TH34_1414_S01	v8	lowstringency_pd_outliers
MYL6	TH34_1414_S01	v8	lowstringency_pd_outliers
NABP2	TH34_1414_S01	v8	lowstringency_pd_outliers
NEAT1_2	TH34_1414_S01	v8	lowstringency_pd_outliers
NEK6	TH34_1414_S01	v8	lowstringency_pd_outliers
NMT1	TH34_1414_S01	v8	lowstringency_pd_outliers
NOS1	TH34_1414_S01	v8	lowstringency_pd_outliers
NUTF2	TH34_1414_S01	v8	lowstringency_pd_outliers
OST4	TH34_1414_S01	v8	lowstringency_pd_outliers
PAN2	TH34_1414_S01	v8	lowstringency_pd_outliers
PDZD11	TH34_1414_S01	v8	lowstringency_pd_outliers
PEA15	TH34_1414_S01	v8	lowstringency_pd_outliers
PIP4K2C	TH34_1414_S01	v8	lowstringency_pd_outliers
PIPOX	TH34_1414_S01	v8	lowstringency_pd_outliers
PLEKHH1	TH34_1414_S01	v8	lowstringency_pd_outliers
PRDM12	TH34_1414_S01	v8	lowstringency_pd_outliers
PRL	TH34_1414_S01	v8	lowstringency_pd_outliers
PSMB2	TH34_1414_S01	v8	lowstringency_pd_outliers
RBMX2	TH34_1414_S01	v8	lowstringency_pd_outliers
RN7SK	TH34_1414_S01	v8	lowstringency_pd_outliers
RNF41	TH34_1414_S01	v8	lowstringency_pd_outliers
RNU6-112P	TH34_1414_S01	v8	lowstringency_pd_outliers
RP11-478C6.4	TH34_1414_S01	v8	lowstringency_pd_outliers
RP11-632C17__A.1	TH34_1414_S01	v8	lowstringency_pd_outliers
RP11-977G19.5	TH34_1414_S01	v8	lowstringency_pd_outliers
SH2D5	TH34_1414_S01	v8	lowstringency_pd_outliers
SLC6A1	TH34_1414_S01	v8	lowstringency_pd_outliers
SLC6A3	TH34_1414_S01	v8	lowstringency_pd_outliers
SMARCC2	TH34_1414_S01	v8	lowstringency_pd_outliers
SNAP29	TH34_1414_S01	v8	lowstringency_pd_outliers
SNHG25	TH34_1414_S01	v8	lowstringency_pd_outliers
STAT2	TH34_1414_S01	v8	lowstringency_pd_outliers
THY1	TH34_1414_S01	v8	lowstringency_pd_outliers
TMSB10	TH34_1414_S01	v8	lowstringency_pd_outliers
TPGS2	TH34_1414_S01	v8	lowstringency_pd_outliers
TSFM	TH34_1414_S01	v8	lowstringency_pd_outliers
TSPAN31	TH34_1414_S01	v8	lowstringency_pd_outliers
TTC39C	TH34_1414_S01	v8	lowstringency_pd_outliers
TUBGCP3	TH34_1414_S01	v8	lowstringency_pd_outliers
ZDHHC22	TH34_1414_S01	v8	lowstringency_pd_outliers
ABCC8	TH34_1415_S01	v8	lowstringency_pd_outliers
ABTB1	TH34_1415_S01	v8	lowstringency_pd_outliers
ADAMTS10	TH34_1415_S01	v8	lowstringency_pd_outliers
ADD3	TH34_1415_S01	v8	lowstringency_pd_outliers
ADGRA2	TH34_1415_S01	v8	lowstringency_pd_outliers
ADGRB1	TH34_1415_S01	v8	lowstringency_pd_outliers
AGER	TH34_1415_S01	v8	lowstringency_pd_outliers
AL132780.1	TH34_1415_S01	v8	lowstringency_pd_outliers
AL662801.1	TH34_1415_S01	v8	lowstringency_pd_outliers
ANGPT2	TH34_1415_S01	v8	lowstringency_pd_outliers
AP003041.1	TH34_1415_S01	v8	lowstringency_pd_outliers
AP1M2	TH34_1415_S01	v8	lowstringency_pd_outliers
BCHE	TH34_1415_S01	v8	lowstringency_pd_outliers
BCL2A1	TH34_1415_S01	v8	lowstringency_pd_outliers
C5orf46	TH34_1415_S01	v8	lowstringency_pd_outliers
CBLN2	TH34_1415_S01	v8	lowstringency_pd_outliers
CCAR1	TH34_1415_S01	v8	lowstringency_pd_outliers
CCDC3	TH34_1415_S01	v8	lowstringency_pd_outliers
CCDC80	TH34_1415_S01	v8	lowstringency_pd_outliers
CCL18	TH34_1415_S01	v8	lowstringency_pd_outliers
CEMIP	TH34_1415_S01	v8	lowstringency_pd_outliers
CH17-232I21.1	TH34_1415_S01	v8	lowstringency_pd_outliers
CLDN7	TH34_1415_S01	v8	lowstringency_pd_outliers
CLEC11A	TH34_1415_S01	v8	lowstringency_pd_outliers
COL5A3	TH34_1415_S01	v8	lowstringency_pd_outliers
COL9A1	TH34_1415_S01	v8	lowstringency_pd_outliers
COLEC11	TH34_1415_S01	v8	lowstringency_pd_outliers
CRH	TH34_1415_S01	v8	lowstringency_pd_outliers
CROCC	TH34_1415_S01	v8	lowstringency_pd_outliers
CSF3R	TH34_1415_S01	v8	lowstringency_pd_outliers
CTB-134H23.3	TH34_1415_S01	v8	lowstringency_pd_outliers
CTD-2308N23.2	TH34_1415_S01	v8	lowstringency_pd_outliers
CTD-3214H19.16	TH34_1415_S01	v8	lowstringency_pd_outliers
CTSL	TH34_1415_S01	v8	lowstringency_pd_outliers
CXCL17	TH34_1415_S01	v8	lowstringency_pd_outliers
CXCL2	TH34_1415_S01	v8	lowstringency_pd_outliers
CXCL8	TH34_1415_S01	v8	lowstringency_pd_outliers
CYGB	TH34_1415_S01	v8	lowstringency_pd_outliers
DIO3	TH34_1415_S01	v8	lowstringency_pd_outliers
DIO3OS	TH34_1415_S01	v8	lowstringency_pd_outliers
DLK1	TH34_1415_S01	v8	lowstringency_pd_outliers
DLL4	TH34_1415_S01	v8	lowstringency_pd_outliers
EHD3	TH34_1415_S01	v8	lowstringency_pd_outliers
EME2	TH34_1415_S01	v8	lowstringency_pd_outliers
ETV4	TH34_1415_S01	v8	lowstringency_pd_outliers
ETV5	TH34_1415_S01	v8	lowstringency_pd_outliers
EVA1B	TH34_1415_S01	v8	lowstringency_pd_outliers
FAM213A	TH34_1415_S01	v8	lowstringency_pd_outliers
FBP1	TH34_1415_S01	v8	lowstringency_pd_outliers
FLRT2	TH34_1415_S01	v8	lowstringency_pd_outliers
FLT4	TH34_1415_S01	v8	lowstringency_pd_outliers
GK	TH34_1415_S01	v8	lowstringency_pd_outliers
HBA1	TH34_1415_S01	v8	lowstringency_pd_outliers
HBA2	TH34_1415_S01	v8	lowstringency_pd_outliers
HBB	TH34_1415_S01	v8	lowstringency_pd_outliers
HBG2	TH34_1415_S01	v8	lowstringency_pd_outliers
HMOX1	TH34_1415_S01	v8	lowstringency_pd_outliers
HP	TH34_1415_S01	v8	lowstringency_pd_outliers
ICOSLG	TH34_1415_S01	v8	lowstringency_pd_outliers
IFFO1	TH34_1415_S01	v8	lowstringency_pd_outliers
IGHA2	TH34_1415_S01	v8	lowstringency_pd_outliers
IGHV3-7	TH34_1415_S01	v8	lowstringency_pd_outliers
IGKV1D-13	TH34_1415_S01	v8	lowstringency_pd_outliers
IGLC7	TH34_1415_S01	v8	lowstringency_pd_outliers
IGLV2-8	TH34_1415_S01	v8	lowstringency_pd_outliers
IL6	TH34_1415_S01	v8	lowstringency_pd_outliers
KCNJ8	TH34_1415_S01	v8	lowstringency_pd_outliers
KIZ	TH34_1415_S01	v8	lowstringency_pd_outliers
KLF2	TH34_1415_S01	v8	lowstringency_pd_outliers
KRT19	TH34_1415_S01	v8	lowstringency_pd_outliers
LA16c-361A3.3	TH34_1415_S01	v8	lowstringency_pd_outliers
LAMA4	TH34_1415_S01	v8	lowstringency_pd_outliers
LINC01164	TH34_1415_S01	v8	lowstringency_pd_outliers
LINC01272	TH34_1415_S01	v8	lowstringency_pd_outliers
LINC01393	TH34_1415_S01	v8	lowstringency_pd_outliers
LOXL2	TH34_1415_S01	v8	lowstringency_pd_outliers
LUC7L3	TH34_1415_S01	v8	lowstringency_pd_outliers
LXN	TH34_1415_S01	v8	lowstringency_pd_outliers
MAP2	TH34_1415_S01	v8	lowstringency_pd_outliers
MAPK8IP3	TH34_1415_S01	v8	lowstringency_pd_outliers
MARCO	TH34_1415_S01	v8	lowstringency_pd_outliers
MCC	TH34_1415_S01	v8	lowstringency_pd_outliers
MEG3	TH34_1415_S01	v8	lowstringency_pd_outliers
MIR671	TH34_1415_S01	v8	lowstringency_pd_outliers
MIRLET7D	TH34_1415_S01	v8	lowstringency_pd_outliers
MMP12	TH34_1415_S01	v8	lowstringency_pd_outliers
MMP23B	TH34_1415_S01	v8	lowstringency_pd_outliers
MT-ATP6	TH34_1415_S01	v8	lowstringency_pd_outliers
MT-ND4	TH34_1415_S01	v8	lowstringency_pd_outliers
MTATP6P1	TH34_1415_S01	v8	lowstringency_pd_outliers
MYBPC2	TH34_1415_S01	v8	lowstringency_pd_outliers
NAPSA	TH34_1415_S01	v8	lowstringency_pd_outliers
NDUFA4L2	TH34_1415_S01	v8	lowstringency_pd_outliers
NEAT1_2	TH34_1415_S01	v8	lowstringency_pd_outliers
NID2	TH34_1415_S01	v8	lowstringency_pd_outliers
NMT1	TH34_1415_S01	v8	lowstringency_pd_outliers
NPIPB3	TH34_1415_S01	v8	lowstringency_pd_outliers
NPIPB4	TH34_1415_S01	v8	lowstringency_pd_outliers
NPTX2	TH34_1415_S01	v8	lowstringency_pd_outliers
PCDH18	TH34_1415_S01	v8	lowstringency_pd_outliers
PCSK6	TH34_1415_S01	v8	lowstringency_pd_outliers
PDE8B	TH34_1415_S01	v8	lowstringency_pd_outliers
PEAR1	TH34_1415_S01	v8	lowstringency_pd_outliers
PHLDA2	TH34_1415_S01	v8	lowstringency_pd_outliers
PITPNC1	TH34_1415_S01	v8	lowstringency_pd_outliers
PLA2G2A	TH34_1415_S01	v8	lowstringency_pd_outliers
PLAC9	TH34_1415_S01	v8	lowstringency_pd_outliers
PLOD1	TH34_1415_S01	v8	lowstringency_pd_outliers
PLXDC1	TH34_1415_S01	v8	lowstringency_pd_outliers
POLE	TH34_1415_S01	v8	lowstringency_pd_outliers
PPP1R12A	TH34_1415_S01	v8	lowstringency_pd_outliers
PTGIR	TH34_1415_S01	v8	lowstringency_pd_outliers
PTGIS	TH34_1415_S01	v8	lowstringency_pd_outliers
PTX3	TH34_1415_S01	v8	lowstringency_pd_outliers
RGS4	TH34_1415_S01	v8	lowstringency_pd_outliers
RGS5	TH34_1415_S01	v8	lowstringency_pd_outliers
ROBO1	TH34_1415_S01	v8	lowstringency_pd_outliers
RP11-1212A22.4	TH34_1415_S01	v8	lowstringency_pd_outliers
RP11-166D19.1	TH34_1415_S01	v8	lowstringency_pd_outliers
RP11-323N12.5	TH34_1415_S01	v8	lowstringency_pd_outliers
RP11-343H5.4	TH34_1415_S01	v8	lowstringency_pd_outliers
RP11-82L18.2	TH34_1415_S01	v8	lowstringency_pd_outliers
RP4-765C7.2	TH34_1415_S01	v8	lowstringency_pd_outliers
SCARA5	TH34_1415_S01	v8	lowstringency_pd_outliers
SCGB1A1	TH34_1415_S01	v8	lowstringency_pd_outliers
SCGB3A2	TH34_1415_S01	v8	lowstringency_pd_outliers
SEPT4	TH34_1415_S01	v8	lowstringency_pd_outliers
SFTA2	TH34_1415_S01	v8	lowstringency_pd_outliers
SFTPA1	TH34_1415_S01	v8	lowstringency_pd_outliers
SFTPA2	TH34_1415_S01	v8	lowstringency_pd_outliers
SFTPB	TH34_1415_S01	v8	lowstringency_pd_outliers
SFTPC	TH34_1415_S01	v8	lowstringency_pd_outliers
SFTPD	TH34_1415_S01	v8	lowstringency_pd_outliers
SHISA3	TH34_1415_S01	v8	lowstringency_pd_outliers
SLC11A1	TH34_1415_S01	v8	lowstringency_pd_outliers
SLC1A6	TH34_1415_S01	v8	lowstringency_pd_outliers
SLC26A6	TH34_1415_S01	v8	lowstringency_pd_outliers
SLC34A2	TH34_1415_S01	v8	lowstringency_pd_outliers
SNHG25	TH34_1415_S01	v8	lowstringency_pd_outliers
STAB1	TH34_1415_S01	v8	lowstringency_pd_outliers
STXBP5-AS1	TH34_1415_S01	v8	lowstringency_pd_outliers
SULT1A1	TH34_1415_S01	v8	lowstringency_pd_outliers
SULT1E1	TH34_1415_S01	v8	lowstringency_pd_outliers
SYCE1L	TH34_1415_S01	v8	lowstringency_pd_outliers
TFPI2	TH34_1415_S01	v8	lowstringency_pd_outliers
TIMP1	TH34_1415_S01	v8	lowstringency_pd_outliers
TNFRSF11B	TH34_1415_S01	v8	lowstringency_pd_outliers
TNFRSF6B	TH34_1415_S01	v8	lowstringency_pd_outliers
TREM1	TH34_1415_S01	v8	lowstringency_pd_outliers
TRH	TH34_1415_S01	v8	lowstringency_pd_outliers
UACA	TH34_1415_S01	v8	lowstringency_pd_outliers
VEGFC	TH34_1415_S01	v8	lowstringency_pd_outliers
VGF	TH34_1415_S01	v8	lowstringency_pd_outliers
Y_RNA	TH34_1415_S01	v8	lowstringency_pd_outliers
AAAS	TH34_1444_S01	v8	lowstringency_pd_outliers
AAK1	TH34_1444_S01	v8	lowstringency_pd_outliers
ABAT	TH34_1444_S01	v8	lowstringency_pd_outliers
ABCD4	TH34_1444_S01	v8	lowstringency_pd_outliers
ABCF3	TH34_1444_S01	v8	lowstringency_pd_outliers
ABI1	TH34_1444_S01	v8	lowstringency_pd_outliers
ABI2	TH34_1444_S01	v8	lowstringency_pd_outliers
ABI3BP	TH34_1444_S01	v8	lowstringency_pd_outliers
AC010641.1	TH34_1444_S01	v8	lowstringency_pd_outliers
AC093838.4	TH34_1444_S01	v8	lowstringency_pd_outliers
AC138035.2	TH34_1444_S01	v8	lowstringency_pd_outliers
ACIN1	TH34_1444_S01	v8	lowstringency_pd_outliers
ACOX2	TH34_1444_S01	v8	lowstringency_pd_outliers
ACP2	TH34_1444_S01	v8	lowstringency_pd_outliers
ACSF2	TH34_1444_S01	v8	lowstringency_pd_outliers
ACSF3	TH34_1444_S01	v8	lowstringency_pd_outliers
ACSS1	TH34_1444_S01	v8	lowstringency_pd_outliers
ADAM9	TH34_1444_S01	v8	lowstringency_pd_outliers
ADCY9	TH34_1444_S01	v8	lowstringency_pd_outliers
ADGRA3	TH34_1444_S01	v8	lowstringency_pd_outliers
ADGRF5	TH34_1444_S01	v8	lowstringency_pd_outliers
ADIPOR1	TH34_1444_S01	v8	lowstringency_pd_outliers
AGAP3	TH34_1444_S01	v8	lowstringency_pd_outliers
AHDC1	TH34_1444_S01	v8	lowstringency_pd_outliers
AKAP17A	TH34_1444_S01	v8	lowstringency_pd_outliers
AKAP8L	TH34_1444_S01	v8	lowstringency_pd_outliers
AKT1	TH34_1444_S01	v8	lowstringency_pd_outliers
AKT1S1	TH34_1444_S01	v8	lowstringency_pd_outliers
AKT2	TH34_1444_S01	v8	lowstringency_pd_outliers
AL442127.1	TH34_1444_S01	v8	lowstringency_pd_outliers
AL662801.1	TH34_1444_S01	v8	lowstringency_pd_outliers
ALAD	TH34_1444_S01	v8	lowstringency_pd_outliers
ALAS1	TH34_1444_S01	v8	lowstringency_pd_outliers
ALG13	TH34_1444_S01	v8	lowstringency_pd_outliers
ALG3	TH34_1444_S01	v8	lowstringency_pd_outliers
ANAPC5	TH34_1444_S01	v8	lowstringency_pd_outliers
ANAPC7	TH34_1444_S01	v8	lowstringency_pd_outliers
ANK3	TH34_1444_S01	v8	lowstringency_pd_outliers
ANKRD11	TH34_1444_S01	v8	lowstringency_pd_outliers
ANKZF1	TH34_1444_S01	v8	lowstringency_pd_outliers
AP003041.1	TH34_1444_S01	v8	lowstringency_pd_outliers
AP1G2	TH34_1444_S01	v8	lowstringency_pd_outliers
AP2A1	TH34_1444_S01	v8	lowstringency_pd_outliers
APBB2	TH34_1444_S01	v8	lowstringency_pd_outliers
APCDD1	TH34_1444_S01	v8	lowstringency_pd_outliers
APEX1	TH34_1444_S01	v8	lowstringency_pd_outliers
AREL1	TH34_1444_S01	v8	lowstringency_pd_outliers
ARFGAP1	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGAP22	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGAP24	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGAP27	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGAP35	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGAP8	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGAP9	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGEF10	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGEF17	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGEF19	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGEF2	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGEF7	TH34_1444_S01	v8	lowstringency_pd_outliers
ARHGEF9	TH34_1444_S01	v8	lowstringency_pd_outliers
ARID1A	TH34_1444_S01	v8	lowstringency_pd_outliers
ARID3A	TH34_1444_S01	v8	lowstringency_pd_outliers
ARIH2	TH34_1444_S01	v8	lowstringency_pd_outliers
ARL8A	TH34_1444_S01	v8	lowstringency_pd_outliers
ARRDC1	TH34_1444_S01	v8	lowstringency_pd_outliers
ASAP2	TH34_1444_S01	v8	lowstringency_pd_outliers
ASL	TH34_1444_S01	v8	lowstringency_pd_outliers
ASPSCR1	TH34_1444_S01	v8	lowstringency_pd_outliers
ATF5	TH34_1444_S01	v8	lowstringency_pd_outliers
ATF6B	TH34_1444_S01	v8	lowstringency_pd_outliers
ATG16L2	TH34_1444_S01	v8	lowstringency_pd_outliers
ATG4B	TH34_1444_S01	v8	lowstringency_pd_outliers
ATN1	TH34_1444_S01	v8	lowstringency_pd_outliers
ATP13A1	TH34_1444_S01	v8	lowstringency_pd_outliers
ATP6V0C	TH34_1444_S01	v8	lowstringency_pd_outliers
ATXN2	TH34_1444_S01	v8	lowstringency_pd_outliers
ATXN2L	TH34_1444_S01	v8	lowstringency_pd_outliers
AUTS2	TH34_1444_S01	v8	lowstringency_pd_outliers
BABAM1	TH34_1444_S01	v8	lowstringency_pd_outliers
BAZ2A	TH34_1444_S01	v8	lowstringency_pd_outliers
BCAR1	TH34_1444_S01	v8	lowstringency_pd_outliers
BCL9	TH34_1444_S01	v8	lowstringency_pd_outliers
BCL9L	TH34_1444_S01	v8	lowstringency_pd_outliers
BCLAF1	TH34_1444_S01	v8	lowstringency_pd_outliers
BCOR	TH34_1444_S01	v8	lowstringency_pd_outliers
BCR	TH34_1444_S01	v8	lowstringency_pd_outliers
BDH1	TH34_1444_S01	v8	lowstringency_pd_outliers
BEND7	TH34_1444_S01	v8	lowstringency_pd_outliers
BLNK	TH34_1444_S01	v8	lowstringency_pd_outliers
BMF	TH34_1444_S01	v8	lowstringency_pd_outliers
BMP7	TH34_1444_S01	v8	lowstringency_pd_outliers
BOP1	TH34_1444_S01	v8	lowstringency_pd_outliers
BPTF	TH34_1444_S01	v8	lowstringency_pd_outliers
BRD2	TH34_1444_S01	v8	lowstringency_pd_outliers
BRD4	TH34_1444_S01	v8	lowstringency_pd_outliers
BRPF3	TH34_1444_S01	v8	lowstringency_pd_outliers
BTNL9	TH34_1444_S01	v8	lowstringency_pd_outliers
C19orf43	TH34_1444_S01	v8	lowstringency_pd_outliers
C20orf27	TH34_1444_S01	v8	lowstringency_pd_outliers
C5orf15	TH34_1444_S01	v8	lowstringency_pd_outliers
CABIN1	TH34_1444_S01	v8	lowstringency_pd_outliers
CACYBP	TH34_1444_S01	v8	lowstringency_pd_outliers
CAMTA2	TH34_1444_S01	v8	lowstringency_pd_outliers
CARD8	TH34_1444_S01	v8	lowstringency_pd_outliers
CASC3	TH34_1444_S01	v8	lowstringency_pd_outliers
CCDC130	TH34_1444_S01	v8	lowstringency_pd_outliers
CCDC14	TH34_1444_S01	v8	lowstringency_pd_outliers
CCDC57	TH34_1444_S01	v8	lowstringency_pd_outliers
CCDC93	TH34_1444_S01	v8	lowstringency_pd_outliers
CCNK	TH34_1444_S01	v8	lowstringency_pd_outliers
CCNL1	TH34_1444_S01	v8	lowstringency_pd_outliers
CDC27	TH34_1444_S01	v8	lowstringency_pd_outliers
CDCA7L	TH34_1444_S01	v8	lowstringency_pd_outliers
CDIP1	TH34_1444_S01	v8	lowstringency_pd_outliers
CDK16	TH34_1444_S01	v8	lowstringency_pd_outliers
CELF1	TH34_1444_S01	v8	lowstringency_pd_outliers
CENPT	TH34_1444_S01	v8	lowstringency_pd_outliers
CENPV	TH34_1444_S01	v8	lowstringency_pd_outliers
CERCAM	TH34_1444_S01	v8	lowstringency_pd_outliers
CERS4	TH34_1444_S01	v8	lowstringency_pd_outliers
CGN	TH34_1444_S01	v8	lowstringency_pd_outliers
CHD2	TH34_1444_S01	v8	lowstringency_pd_outliers
CHD8	TH34_1444_S01	v8	lowstringency_pd_outliers
CHERP	TH34_1444_S01	v8	lowstringency_pd_outliers
CIC	TH34_1444_S01	v8	lowstringency_pd_outliers
CIZ1	TH34_1444_S01	v8	lowstringency_pd_outliers
CLASRP	TH34_1444_S01	v8	lowstringency_pd_outliers
CLK2	TH34_1444_S01	v8	lowstringency_pd_outliers
CLK3	TH34_1444_S01	v8	lowstringency_pd_outliers
CLPP	TH34_1444_S01	v8	lowstringency_pd_outliers
CLUH	TH34_1444_S01	v8	lowstringency_pd_outliers
CNNM4	TH34_1444_S01	v8	lowstringency_pd_outliers
CNOT1	TH34_1444_S01	v8	lowstringency_pd_outliers
CNOT11	TH34_1444_S01	v8	lowstringency_pd_outliers
CNOT2	TH34_1444_S01	v8	lowstringency_pd_outliers
CNOT3	TH34_1444_S01	v8	lowstringency_pd_outliers
CNOT7	TH34_1444_S01	v8	lowstringency_pd_outliers
CNTD2	TH34_1444_S01	v8	lowstringency_pd_outliers
CNTFR	TH34_1444_S01	v8	lowstringency_pd_outliers
COASY	TH34_1444_S01	v8	lowstringency_pd_outliers
COL4A2	TH34_1444_S01	v8	lowstringency_pd_outliers
COL6A1	TH34_1444_S01	v8	lowstringency_pd_outliers
COL9A3	TH34_1444_S01	v8	lowstringency_pd_outliers
COPS7B	TH34_1444_S01	v8	lowstringency_pd_outliers
COQ4	TH34_1444_S01	v8	lowstringency_pd_outliers
CPNE2	TH34_1444_S01	v8	lowstringency_pd_outliers
CPSF3L	TH34_1444_S01	v8	lowstringency_pd_outliers
CPSF6	TH34_1444_S01	v8	lowstringency_pd_outliers
CPSF7	TH34_1444_S01	v8	lowstringency_pd_outliers
CRACR2B	TH34_1444_S01	v8	lowstringency_pd_outliers
CREB1	TH34_1444_S01	v8	lowstringency_pd_outliers
CREBBP	TH34_1444_S01	v8	lowstringency_pd_outliers
CRTC2	TH34_1444_S01	v8	lowstringency_pd_outliers
CS	TH34_1444_S01	v8	lowstringency_pd_outliers
CSNK1G2	TH34_1444_S01	v8	lowstringency_pd_outliers
CSRP2	TH34_1444_S01	v8	lowstringency_pd_outliers
CTC-435M10.3	TH34_1444_S01	v8	lowstringency_pd_outliers
CTDSP1	TH34_1444_S01	v8	lowstringency_pd_outliers
CWH43	TH34_1444_S01	v8	lowstringency_pd_outliers
CXXC1	TH34_1444_S01	v8	lowstringency_pd_outliers
CYB5R3	TH34_1444_S01	v8	lowstringency_pd_outliers
CYTH1	TH34_1444_S01	v8	lowstringency_pd_outliers
CYTH3	TH34_1444_S01	v8	lowstringency_pd_outliers
DAZAP1	TH34_1444_S01	v8	lowstringency_pd_outliers
DCAF5	TH34_1444_S01	v8	lowstringency_pd_outliers
DCBLD2	TH34_1444_S01	v8	lowstringency_pd_outliers
DCTN1	TH34_1444_S01	v8	lowstringency_pd_outliers
DDX17	TH34_1444_S01	v8	lowstringency_pd_outliers
DDX23	TH34_1444_S01	v8	lowstringency_pd_outliers
DDX42	TH34_1444_S01	v8	lowstringency_pd_outliers
DDX5	TH34_1444_S01	v8	lowstringency_pd_outliers
DEK	TH34_1444_S01	v8	lowstringency_pd_outliers
DGKZ	TH34_1444_S01	v8	lowstringency_pd_outliers
DICER1	TH34_1444_S01	v8	lowstringency_pd_outliers
DKC1	TH34_1444_S01	v8	lowstringency_pd_outliers
DLG3	TH34_1444_S01	v8	lowstringency_pd_outliers
DLG5	TH34_1444_S01	v8	lowstringency_pd_outliers
DLST	TH34_1444_S01	v8	lowstringency_pd_outliers
DMAP1	TH34_1444_S01	v8	lowstringency_pd_outliers
DMPK	TH34_1444_S01	v8	lowstringency_pd_outliers
DMTF1	TH34_1444_S01	v8	lowstringency_pd_outliers
DMTN	TH34_1444_S01	v8	lowstringency_pd_outliers
DNM2	TH34_1444_S01	v8	lowstringency_pd_outliers
DNMT1	TH34_1444_S01	v8	lowstringency_pd_outliers
DPH1	TH34_1444_S01	v8	lowstringency_pd_outliers
DVL3	TH34_1444_S01	v8	lowstringency_pd_outliers
DYNC1LI2	TH34_1444_S01	v8	lowstringency_pd_outliers
DYRK1B	TH34_1444_S01	v8	lowstringency_pd_outliers
E2F4	TH34_1444_S01	v8	lowstringency_pd_outliers
EBF4	TH34_1444_S01	v8	lowstringency_pd_outliers
ECHDC2	TH34_1444_S01	v8	lowstringency_pd_outliers
EDC4	TH34_1444_S01	v8	lowstringency_pd_outliers
EHMT1	TH34_1444_S01	v8	lowstringency_pd_outliers
EIF2B2	TH34_1444_S01	v8	lowstringency_pd_outliers
EIF4E2	TH34_1444_S01	v8	lowstringency_pd_outliers
EIF4ENIF1	TH34_1444_S01	v8	lowstringency_pd_outliers
EIF4G2	TH34_1444_S01	v8	lowstringency_pd_outliers
EIF4G3	TH34_1444_S01	v8	lowstringency_pd_outliers
EMID1	TH34_1444_S01	v8	lowstringency_pd_outliers
