sample_id	tertiary_path	Gene	is_druggable
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	FMO3	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	FOXF1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	FTCD	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	G6PC	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GALT	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GC	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GFRA1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GLYAT	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GLYATL1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GPR162	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GPR20	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GRAMD3	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	GSTA2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HAMP	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HAND2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HAND2-AS1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HAO2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HGFAC	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HIC1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HMGCS2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HOXA3	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HOXA4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HOXA5	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HP	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HPD	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HPR	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HPX	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HRG	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HRH2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HSD11B1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HSD17B6	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	HULC	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	IGFBP1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	IL11RA	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ITGA10	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ITIH1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ITIH2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ITIH3	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ITIH4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	KANK2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	KCNK3	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	KCTD12	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	KIF21B	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	KIT	TRUE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	KNG1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	LGI4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	LRRC4B	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	LSAMP	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	MASP2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	MAT1A	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	MEIS1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	MIR143HG	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	MRVI1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	NBPF11	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	NEFL	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	NELL1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	NEXN	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	NKX3-2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	NLGN4Y	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	OBSCN	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ORM1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ORM2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PAH	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PCK1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PDE1A	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PDE3A	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PDE8A	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PGM5	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PIDD1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PIP4K2A	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PLAGL1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PLAT	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PLG	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PNISR	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PON1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PRAP1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PRKAR2B	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PRKCQ	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PRKCQ-AS1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PROC	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PRRT2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PTCH1	TRUE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PTGIS	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PTH1R	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PTP4A3	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PTPN12	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	PWWP2A	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RAB28	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RABGAP1L	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RASGEF1B	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RASSF2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RBP4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RELN	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RGS2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RGS4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RGS7BP	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RNA5SP216	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RNPC3	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RP11-323N12.5	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RP11-384F7.2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RP11-394O4.5	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RP11-626H12.1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	RP11-693N9.2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SAA4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SERPINA11	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SERPINA4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SERPINA6	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SERPINC1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SERPIND1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SERPINF2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SERTAD4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SFRP1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SIX2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SLC12A2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SLC13A5	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SLC22A1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SLC25A47	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SLC2A2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SMTN	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SMYD4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SPRY4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SRSF5	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ST5	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	STIM2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SULT2A1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	SYNM	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TAPBPL	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TAT	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TF	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TFR2	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TM4SF4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TMEM30A	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TMEM59L	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TPBG	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TTC1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	TTR	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	UGT1A1	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	UGT2B4	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	UGT2B7	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	VTN	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ZMAT3	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ZNF711	FALSE
TH34_1349_S02	/private/groups/treehouse/archive/downstream/TH34_1349_S02/tertiary/treehouse-care-0.17.1.0-8107fe7.3/compendium-v8	ZSWIM6	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ABI3	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AC009950.1	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AC138035.2	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ACAP1	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ACRBP	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ADGRE2	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ADRBK1	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AHSP	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AKNA	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ALAS2	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ALOX5	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AMICA1	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ANKRD13D	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AOAH	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	APOBEC3A	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	APOBR	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARAP1	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARHGAP30	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARHGAP4	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARHGAP9	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARHGDIB	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARHGEF1	FALSE
TH34_1350_S01	/private/groups/treehouse/archive/downstream/TH34_1350_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARID3A	FALSE
