sample_id	gene	pc_up	pd_up	druggable	has_pathway_support
TH34_1349_S02	IL11RA	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ITGA10	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ITIH1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ITIH2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ITIH3	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ITIH4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	KANK2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	KCNK3	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	KCTD12	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	KIF21B	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	KIT	TRUE	FALSE	TRUE	FALSE
TH34_1349_S02	KNG1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	LGI4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	LRRC4B	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	LSAMP	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	MASP2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	MAT1A	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	MEIS1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	MIR143HG	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	MRVI1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	NBPF11	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	NEFL	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	NELL1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	NEXN	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	NKX3-2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	NLGN4Y	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	OBSCN	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ORM1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ORM2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PAH	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PCK1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PDE1A	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PDE3A	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PDE8A	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PGM5	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PIDD1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PIP4K2A	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PLAGL1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PLAT	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PLG	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PNISR	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PON1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PRAP1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PRKAR2B	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PRKCQ	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PRKCQ-AS1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PROC	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PRRT2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PTGIS	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PTH1R	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PTP4A3	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	PTPN12	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RAB28	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RABGAP1L	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RASGEF1B	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RASSF2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RBP4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RELN	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RGS2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RGS4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RGS7BP	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RNA5SP216	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RNPC3	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RP11-323N12.5	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RP11-384F7.2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RP11-394O4.5	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RP11-626H12.1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	RP11-693N9.2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SAA4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SERPINA11	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SERPINA4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SERPINA6	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SERPINC1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SERPIND1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SERPINF2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SERTAD4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SFRP1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SIX2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SLC12A2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SLC13A5	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SLC22A1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SLC25A47	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SLC2A2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SMTN	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SMYD4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SPRY4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SRSF5	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ST5	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	STIM2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SULT2A1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	SYNM	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TAPBPL	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TAT	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TF	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TFR2	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TM4SF4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TMEM30A	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TMEM59L	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TPBG	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TTC1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	TTR	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	UGT1A1	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	UGT2B4	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	UGT2B7	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	VTN	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ZMAT3	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ZNF711	TRUE	FALSE	FALSE	FALSE
TH34_1349_S02	ZSWIM6	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ABI3	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	AC009950.1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	AC138035.2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ACAP1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ACRBP	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ADGRE2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ADRBK1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	AHSP	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	AKNA	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ALAS2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ALOX5	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	AMICA1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ANKRD13D	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	AOAH	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	APOBEC3A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	APOBR	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARAP1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARHGAP30	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARHGAP4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARHGAP9	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARHGDIB	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARHGEF1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARID3A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARL8A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ARRB2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ATG16L2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ATP6V0C	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	AZU1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	BIN2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	BPI	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	BST1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	C10orf54	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	C11orf21	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	C15orf39	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	C19orf38	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	C1orf162	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	C1orf228	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	C2CD2L	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	C5AR1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CA1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CAMP	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	CAMTA2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CBFA2T3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CCDC88B	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CCR1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CD177	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	CD300A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CD300C	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CD300E	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	CD300LF	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CD33	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CD37	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CD6	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CD68	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CDA	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CEACAM3	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	CEACAM8	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	CFP	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CLEC12A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CLEC4E	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CLK3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CORO1A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CORO7	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	COTL1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CRTC2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CSF2RB	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CSF3R	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CSK	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CSNK1G2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CST7	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CTC-251I16.1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CTD-2006K23.1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	CTD-2370N5.3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CTSG	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CX3CR1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	CXCR2P1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	CYTH4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	DEDD2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	DEFA1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	DEFA1B	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	DEFA3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	DEFA4	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	DENND4B	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	DGKZ	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	DOK2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	DOK3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	DPEP2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ELANE	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	EPB42	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	EVI2B	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FAM193B	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FAM78A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FBRS	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FCAR	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FCER1G	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FCGR2C	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	FCGR3B	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	FCN1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FES	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FGD2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FGD3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FGFBP2	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	FGL2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FGR	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FLI1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FLT3LG	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FMNL1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FPR1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	FYB	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	GAPT	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	GBP5	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	GIMAP4	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	GMIP	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	GPBAR1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	GPSM3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	GRK6	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	GZMH	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	HBA1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HBA2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HBB	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HBD	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HBG1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HBG2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HBM	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HCK	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HK3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	HSPA7	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	HVCN1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ICAM3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	IKZF1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	IL10RA	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	IL17RA	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	IRF5	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ITGAL	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ITGAM	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ITGAX	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ITGB2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ITGB2-AS1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	KLF2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LENG8	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LILRA1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LILRA2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LILRA5	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LILRA6	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LILRB1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LILRB2	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	LILRB3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LINC01272	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	LPAR2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LRRC25	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LSP1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LST1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LTA4H	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	LYL1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MAP4K2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MCEMP1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MEFV	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MICAL1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MMP8	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	MNDA	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MOB3A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MPEG1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MPO	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MS4A14	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MS4A3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MS4A7	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MYD88	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MYO1F	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	MYO1G	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NADK	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NCF1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NCF1B	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NCF1C	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NCF2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NCF4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NFAM1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NFE2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NFKBIA	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NFKBID	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NKG7	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NMT1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NRGN	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	NRROS	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	OSCAR	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	P2RX1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	P2RY13	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PADI4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PARVG	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PFN1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	PGLYRP1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	PIK3AP1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PILRA	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	PLAC8	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PLCB2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	POU2F2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PRAM1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PRR14	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PRSS57	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PRTN3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PTGER4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PTPN18	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	PTPN6	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RAB7A	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	RAB8A	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RASAL3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RASGRP2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RASGRP4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RELT	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RETN	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	REXO1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RGL4	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	RGS19	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RHOG	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RIN3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RNA5SP216	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	RNASE2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RNASE3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RNF166	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ROGDI	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	RP11-362F19.1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	RP11-3P17.5	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	RP11-478C6.4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RP11-498C9.3	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	RP11-750H9.5	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RP11-802E16.3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RP4-669L17.8	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RP5-1171I10.5	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	RP6-159A1.4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	S100A12	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	S100A8	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	S1PR4	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SAP25	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SASH3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SCIMP	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SECTM1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	SELL	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SELPLG	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SH2B2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SH2D3C	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SH3BGRL3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SH3BP2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SHKBP1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SIDT2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SIGLEC10	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SIGLEC14	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SIGLEC5	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SIGLEC7	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	SIGLEC9	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SIRPB1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SLC11A1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SLC4A1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SLC7A7	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SMAP2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SNAP29	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	SNRPGP10	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SOS1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SP110	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	SPI1	TRUE	TRUE	FALSE	FALSE
TH34_1350_S01	SPN	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	STK10	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	STX11	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	STXBP2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	TAGAP	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	TCF7L2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	TMC8	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	TNFRSF1B	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	TRAF3IP3	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	TSPAN32	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	TYROBP	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	UBXN11	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	UNC119	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	VSTM1	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	WAS	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ZRSR2	TRUE	FALSE	FALSE	FALSE
TH34_1350_S01	ZYX	TRUE	FALSE	FALSE	FALSE
TH34_1351_S01	AC005154.6	TRUE	TRUE	FALSE	FALSE
TH34_1351_S01	ACAN	TRUE	TRUE	FALSE	FALSE
TH34_1351_S01	ADAMTS10	TRUE	TRUE	FALSE	FALSE
TH34_1351_S01	AGER	TRUE	TRUE	FALSE	FALSE
