gene	Sample_ID	compendium_version	rollup_cohort
PCDHB2	TH34_1412_S01	v11_polya	TCGA_rollup
PCDHB5	TH34_1412_S01	v11_polya	TCGA_rollup
PCGF2	TH34_1412_S01	v11_polya	TCGA_rollup
PCNX	TH34_1412_S01	v11_polya	TCGA_rollup
PDE8B	TH34_1412_S01	v11_polya	TCGA_rollup
PDK2	TH34_1412_S01	v11_polya	TCGA_rollup
PDS5B	TH34_1412_S01	v11_polya	TCGA_rollup
PDZD4	TH34_1412_S01	v11_polya	TCGA_rollup
PIAS1	TH34_1412_S01	v11_polya	TCGA_rollup
PLB1	TH34_1412_S01	v11_polya	TCGA_rollup
PLCH2	TH34_1412_S01	v11_polya	TCGA_rollup
PLK5	TH34_1412_S01	v11_polya	TCGA_rollup
PLXNA4	TH34_1412_S01	v11_polya	TCGA_rollup
PNN	TH34_1412_S01	v11_polya	TCGA_rollup
POLG2	TH34_1412_S01	v11_polya	TCGA_rollup
POM121C	TH34_1412_S01	v11_polya	TCGA_rollup
POMT2	TH34_1412_S01	v11_polya	TCGA_rollup
PPAPDC2	TH34_1412_S01	v11_polya	TCGA_rollup
PPIP5K2	TH34_1412_S01	v11_polya	TCGA_rollup
PPP1R10	TH34_1412_S01	v11_polya	TCGA_rollup
PPP2R2A	TH34_1412_S01	v11_polya	TCGA_rollup
PPP6R3	TH34_1412_S01	v11_polya	TCGA_rollup
PPWD1	TH34_1412_S01	v11_polya	TCGA_rollup
PRG4	TH34_1412_S01	v11_polya	TCGA_rollup
PRICKLE4	TH34_1412_S01	v11_polya	TCGA_rollup
PROSER1	TH34_1412_S01	v11_polya	TCGA_rollup
PRPF39	TH34_1412_S01	v11_polya	TCGA_rollup
PRPF4B	TH34_1412_S01	v11_polya	TCGA_rollup
PRR14	TH34_1412_S01	v11_polya	TCGA_rollup
PRR5L	TH34_1412_S01	v11_polya	TCGA_rollup
PSIP1	TH34_1412_S01	v11_polya	TCGA_rollup
PTP4A3	TH34_1412_S01	v11_polya	TCGA_rollup
PTPRQ	TH34_1412_S01	v11_polya	TCGA_rollup
R3HDM2	TH34_1412_S01	v11_polya	TCGA_rollup
RAB7A	TH34_1412_S01	v11_polya	TCGA_rollup
RAB8B	TH34_1412_S01	v11_polya	TCGA_rollup
RAD17	TH34_1412_S01	v11_polya	TCGA_rollup
RAI1	TH34_1412_S01	v11_polya	TCGA_rollup
RAP1GAP2	TH34_1412_S01	v11_polya	TCGA_rollup
RAPGEF2	TH34_1412_S01	v11_polya	TCGA_rollup
RASGRF2	TH34_1412_S01	v11_polya	TCGA_rollup
RBFOX3	TH34_1412_S01	v11_polya	TCGA_rollup
RBM12	TH34_1412_S01	v11_polya	TCGA_rollup
RBM25	TH34_1412_S01	v11_polya	TCGA_rollup
RBM33	TH34_1412_S01	v11_polya	TCGA_rollup
RBM38	TH34_1412_S01	v11_polya	TCGA_rollup
RBM5	TH34_1412_S01	v11_polya	TCGA_rollup
RCOR1	TH34_1412_S01	v11_polya	TCGA_rollup
REXO1	TH34_1412_S01	v11_polya	TCGA_rollup
RFC1	TH34_1412_S01	v11_polya	TCGA_rollup
RFC5	TH34_1412_S01	v11_polya	TCGA_rollup
RGS12	TH34_1412_S01	v11_polya	TCGA_rollup
RIC8B	TH34_1412_S01	v11_polya	TCGA_rollup
RIMS4	TH34_1412_S01	v11_polya	TCGA_rollup
RNF212	TH34_1412_S01	v11_polya	TCGA_rollup
RNF38	TH34_1412_S01	v11_polya	TCGA_rollup
RNPC3	TH34_1412_S01	v11_polya	TCGA_rollup
RP1-172N19.5	TH34_1412_S01	v11_polya	TCGA_rollup
RP1-69M21.2	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-1277A3.2	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-158M2.3	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-242D8.3	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-394O4.5	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-417N10.4	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-478C6.4	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-497H16.5	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-554I8.1	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-61A14.1	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-69E11.4	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-717F1.2	TH34_1412_S01	v11_polya	TCGA_rollup
RP11-844P9.2	TH34_1412_S01	v11_polya	TCGA_rollup
RP4-613B23.5	TH34_1412_S01	v11_polya	TCGA_rollup
RP4-669L17.8	TH34_1412_S01	v11_polya	TCGA_rollup
RPL23AP3	TH34_1412_S01	v11_polya	TCGA_rollup
RPL29P11	TH34_1412_S01	v11_polya	TCGA_rollup
RPS6KB1	TH34_1412_S01	v11_polya	TCGA_rollup
RSRC1	TH34_1412_S01	v11_polya	TCGA_rollup
RSRC2	TH34_1412_S01	v11_polya	TCGA_rollup
RTP5	TH34_1412_S01	v11_polya	TCGA_rollup
SAMD14	TH34_1412_S01	v11_polya	TCGA_rollup
SCAMP1	TH34_1412_S01	v11_polya	TCGA_rollup
SCAP	TH34_1412_S01	v11_polya	TCGA_rollup
SDC3	TH34_1412_S01	v11_polya	TCGA_rollup
SEMA6C	TH34_1412_S01	v11_polya	TCGA_rollup
SENP2	TH34_1412_S01	v11_polya	TCGA_rollup
SEPT3	TH34_1412_S01	v11_polya	TCGA_rollup
SERPINB9	TH34_1412_S01	v11_polya	TCGA_rollup
SF3A1	TH34_1412_S01	v11_polya	TCGA_rollup
SFI1	TH34_1412_S01	v11_polya	TCGA_rollup
SFPQ	TH34_1412_S01	v11_polya	TCGA_rollup
SFSWAP	TH34_1412_S01	v11_polya	TCGA_rollup
SGCA	TH34_1412_S01	v11_polya	TCGA_rollup
SHOX2	TH34_1412_S01	v11_polya	TCGA_rollup
SIMC1	TH34_1412_S01	v11_polya	TCGA_rollup
SLC19A1	TH34_1412_S01	v11_polya	TCGA_rollup
SLC22A23	TH34_1412_S01	v11_polya	TCGA_rollup
SLC24A3	TH34_1412_S01	v11_polya	TCGA_rollup
SLC25A27	TH34_1412_S01	v11_polya	TCGA_rollup
SLC26A6	TH34_1412_S01	v11_polya	TCGA_rollup
SLC6A13	TH34_1412_S01	v11_polya	TCGA_rollup
SLC8A2	TH34_1412_S01	v11_polya	TCGA_rollup
SLITRK2	TH34_1412_S01	v11_polya	TCGA_rollup
SLTM	TH34_1412_S01	v11_polya	TCGA_rollup
SMN1	TH34_1412_S01	v11_polya	TCGA_rollup
SMN2	TH34_1412_S01	v11_polya	TCGA_rollup
SMOC1	TH34_1412_S01	v11_polya	TCGA_rollup
SMURF2	TH34_1412_S01	v11_polya	TCGA_rollup
SNAP29	TH34_1412_S01	v11_polya	TCGA_rollup
SNAPC2	TH34_1412_S01	v11_polya	TCGA_rollup
SNED1	TH34_1412_S01	v11_polya	TCGA_rollup
SNORA22	TH34_1412_S01	v11_polya	TCGA_rollup
SNORA51	TH34_1412_S01	v11_polya	TCGA_rollup
SNRNP70	TH34_1412_S01	v11_polya	TCGA_rollup
SNRPGP10	TH34_1412_S01	v11_polya	TCGA_rollup
SOS1	TH34_1412_S01	v11_polya	TCGA_rollup
SOX21	TH34_1412_S01	v11_polya	TCGA_rollup
SPATC1L	TH34_1412_S01	v11_polya	TCGA_rollup
SPTLC1	TH34_1412_S01	v11_polya	TCGA_rollup
SREK1	TH34_1412_S01	v11_polya	TCGA_rollup
SRRM1	TH34_1412_S01	v11_polya	TCGA_rollup
SRSF11	TH34_1412_S01	v11_polya	TCGA_rollup
SRSF5	TH34_1412_S01	v11_polya	TCGA_rollup
SSTR3	TH34_1412_S01	v11_polya	TCGA_rollup
ST3GAL3	TH34_1412_S01	v11_polya	TCGA_rollup
ST5	TH34_1412_S01	v11_polya	TCGA_rollup
ST6GALNAC5	TH34_1412_S01	v11_polya	TCGA_rollup
SUGP2	TH34_1412_S01	v11_polya	TCGA_rollup
SUMO1	TH34_1412_S01	v11_polya	TCGA_rollup
SUPT20H	TH34_1412_S01	v11_polya	TCGA_rollup
SYNGAP1	TH34_1412_S01	v11_polya	TCGA_rollup
SYNJ1	TH34_1412_S01	v11_polya	TCGA_rollup
Six3os1_2	TH34_1412_S01	v11_polya	TCGA_rollup
TCP11L2	TH34_1412_S01	v11_polya	TCGA_rollup
TGFBR3L	TH34_1412_S01	v11_polya	TCGA_rollup
TGIF2	TH34_1412_S01	v11_polya	TCGA_rollup
TH	TH34_1412_S01	v11_polya	TCGA_rollup
THOC1	TH34_1412_S01	v11_polya	TCGA_rollup
TLE2	TH34_1412_S01	v11_polya	TCGA_rollup
TMCO6	TH34_1412_S01	v11_polya	TCGA_rollup
TMEM2	TH34_1412_S01	v11_polya	TCGA_rollup
TMEM63C	TH34_1412_S01	v11_polya	TCGA_rollup
TNNT3	TH34_1412_S01	v11_polya	TCGA_rollup
TOR4A	TH34_1412_S01	v11_polya	TCGA_rollup
TP53BP2	TH34_1412_S01	v11_polya	TCGA_rollup
TPT1-AS1	TH34_1412_S01	v11_polya	TCGA_rollup
TRIM33	TH34_1412_S01	v11_polya	TCGA_rollup
TRIM67	TH34_1412_S01	v11_polya	TCGA_rollup
TRIO	TH34_1412_S01	v11_polya	TCGA_rollup
TRPM2	TH34_1412_S01	v11_polya	TCGA_rollup
TSPYL2	TH34_1412_S01	v11_polya	TCGA_rollup
TTC13	TH34_1412_S01	v11_polya	TCGA_rollup
TTC8	TH34_1412_S01	v11_polya	TCGA_rollup
TUBB8P12	TH34_1412_S01	v11_polya	TCGA_rollup
TUBBP5	TH34_1412_S01	v11_polya	TCGA_rollup
TUSC1	TH34_1412_S01	v11_polya	TCGA_rollup
TYRO3	TH34_1412_S01	v11_polya	TCGA_rollup
U2SURP	TH34_1412_S01	v11_polya	TCGA_rollup
UBAP2	TH34_1412_S01	v11_polya	TCGA_rollup
UBAP2L	TH34_1412_S01	v11_polya	TCGA_rollup
UBE2E2	TH34_1412_S01	v11_polya	TCGA_rollup
UNC5A	TH34_1412_S01	v11_polya	TCGA_rollup
UNC5B-AS1	TH34_1412_S01	v11_polya	TCGA_rollup
UNCX	TH34_1412_S01	v11_polya	TCGA_rollup
UQCR10	TH34_1412_S01	v11_polya	TCGA_rollup
USP40	TH34_1412_S01	v11_polya	TCGA_rollup
UTRN	TH34_1412_S01	v11_polya	TCGA_rollup
VAV2	TH34_1412_S01	v11_polya	TCGA_rollup
VIPAS39	TH34_1412_S01	v11_polya	TCGA_rollup
WASH7P	TH34_1412_S01	v11_polya	TCGA_rollup
WDR11	TH34_1412_S01	v11_polya	TCGA_rollup
WDR60	TH34_1412_S01	v11_polya	TCGA_rollup
WIPF2	TH34_1412_S01	v11_polya	TCGA_rollup
WIZ	TH34_1412_S01	v11_polya	TCGA_rollup
WSB1	TH34_1412_S01	v11_polya	TCGA_rollup
XKR8	TH34_1412_S01	v11_polya	TCGA_rollup
XXbac-BPG252P9.9	TH34_1412_S01	v11_polya	TCGA_rollup
Y_RNA	TH34_1412_S01	v11_polya	TCGA_rollup
ZDHHC22	TH34_1412_S01	v11_polya	TCGA_rollup
ZFR	TH34_1412_S01	v11_polya	TCGA_rollup
ZFYVE16	TH34_1412_S01	v11_polya	TCGA_rollup
ZMYND11	TH34_1412_S01	v11_polya	TCGA_rollup
ZNF189	TH34_1412_S01	v11_polya	TCGA_rollup
ZNF292	TH34_1412_S01	v11_polya	TCGA_rollup
ZNF397	TH34_1412_S01	v11_polya	TCGA_rollup
ZNF444	TH34_1412_S01	v11_polya	TCGA_rollup
ZNF579	TH34_1412_S01	v11_polya	TCGA_rollup
ZNF641	TH34_1412_S01	v11_polya	TCGA_rollup
ZNF644	TH34_1412_S01	v11_polya	TCGA_rollup
ZNF815P	TH34_1412_S01	v11_polya	TCGA_rollup
ZRANB2	TH34_1412_S01	v11_polya	TCGA_rollup
AC027612.6	TH34_1414_S01	v11_polya	TCGA_rollup
AC066694.1	TH34_1414_S01	v11_polya	TCGA_rollup
AC132217.4	TH34_1414_S01	v11_polya	TCGA_rollup
ACTC1	TH34_1414_S01	v11_polya	TCGA_rollup
ADRA2C	TH34_1414_S01	v11_polya	TCGA_rollup
AFG3L1P	TH34_1414_S01	v11_polya	TCGA_rollup
AL132780.1	TH34_1414_S01	v11_polya	TCGA_rollup
AL442127.1	TH34_1414_S01	v11_polya	TCGA_rollup
AL662801.1	TH34_1414_S01	v11_polya	TCGA_rollup
ALK	TH34_1414_S01	v11_polya	TCGA_rollup
ANKRD52	TH34_1414_S01	v11_polya	TCGA_rollup
ANKRD6	TH34_1414_S01	v11_polya	TCGA_rollup
ANKS1A	TH34_1414_S01	v11_polya	TCGA_rollup
AP003041.1	TH34_1414_S01	v11_polya	TCGA_rollup
AP3B2	TH34_1414_S01	v11_polya	TCGA_rollup
ARGLU1	TH34_1414_S01	v11_polya	TCGA_rollup
ARHGAP26	TH34_1414_S01	v11_polya	TCGA_rollup
ARHGEF25	TH34_1414_S01	v11_polya	TCGA_rollup
ARHGEF7	TH34_1414_S01	v11_polya	TCGA_rollup
ATAT1	TH34_1414_S01	v11_polya	TCGA_rollup
B3GAT1	TH34_1414_S01	v11_polya	TCGA_rollup
B4GALNT1	TH34_1414_S01	v11_polya	TCGA_rollup
BLCAP	TH34_1414_S01	v11_polya	TCGA_rollup
BRSK2	TH34_1414_S01	v11_polya	TCGA_rollup
C1orf105	TH34_1414_S01	v11_polya	TCGA_rollup
C20orf166-AS1	TH34_1414_S01	v11_polya	TCGA_rollup
CACNA2D2	TH34_1414_S01	v11_polya	TCGA_rollup
CAPN6	TH34_1414_S01	v11_polya	TCGA_rollup
CBLN1	TH34_1414_S01	v11_polya	TCGA_rollup
CCER2	TH34_1414_S01	v11_polya	TCGA_rollup
CDH15	TH34_1414_S01	v11_polya	TCGA_rollup
CDK4	TH34_1414_S01	v11_polya	TCGA_rollup
CELA2B	TH34_1414_S01	v11_polya	TCGA_rollup
CHGA	TH34_1414_S01	v11_polya	TCGA_rollup
CHRD	TH34_1414_S01	v11_polya	TCGA_rollup
CHRNA1	TH34_1414_S01	v11_polya	TCGA_rollup
CHRND	TH34_1414_S01	v11_polya	TCGA_rollup
CHRNG	TH34_1414_S01	v11_polya	TCGA_rollup
CHST8	TH34_1414_S01	v11_polya	TCGA_rollup
CILP	TH34_1414_S01	v11_polya	TCGA_rollup
CLASP2	TH34_1414_S01	v11_polya	TCGA_rollup
CLCN5	TH34_1414_S01	v11_polya	TCGA_rollup
CNPY2	TH34_1414_S01	v11_polya	TCGA_rollup
CNR1	TH34_1414_S01	v11_polya	TCGA_rollup
COQ10A	TH34_1414_S01	v11_polya	TCGA_rollup
CPA4	TH34_1414_S01	v11_polya	TCGA_rollup
CPA5	TH34_1414_S01	v11_polya	TCGA_rollup
CRMP1	TH34_1414_S01	v11_polya	TCGA_rollup
CS	TH34_1414_S01	v11_polya	TCGA_rollup
CSAG1	TH34_1414_S01	v11_polya	TCGA_rollup
CSAG3	TH34_1414_S01	v11_polya	TCGA_rollup
CTAG1A	TH34_1414_S01	v11_polya	TCGA_rollup
CTAG1B	TH34_1414_S01	v11_polya	TCGA_rollup
CTAG2	TH34_1414_S01	v11_polya	TCGA_rollup
CTD-2314G24.2	TH34_1414_S01	v11_polya	TCGA_rollup
CTD-2545M3.8	TH34_1414_S01	v11_polya	TCGA_rollup
CTIF	TH34_1414_S01	v11_polya	TCGA_rollup
DCTN2	TH34_1414_S01	v11_polya	TCGA_rollup
DCX	TH34_1414_S01	v11_polya	TCGA_rollup
DLGAP1-AS1	TH34_1414_S01	v11_polya	TCGA_rollup
DLGAP1-AS2	TH34_1414_S01	v11_polya	TCGA_rollup
DLK1	TH34_1414_S01	v11_polya	TCGA_rollup
DMPK	TH34_1414_S01	v11_polya	TCGA_rollup
DMRT2	TH34_1414_S01	v11_polya	TCGA_rollup
DOK7	TH34_1414_S01	v11_polya	TCGA_rollup
DPYSL4	TH34_1414_S01	v11_polya	TCGA_rollup
DRGX	TH34_1414_S01	v11_polya	TCGA_rollup
DTX3	TH34_1414_S01	v11_polya	TCGA_rollup
DUSP26	TH34_1414_S01	v11_polya	TCGA_rollup
EDC4	TH34_1414_S01	v11_polya	TCGA_rollup
EDN3	TH34_1414_S01	v11_polya	TCGA_rollup
ENO3	TH34_1414_S01	v11_polya	TCGA_rollup
EPHA8	TH34_1414_S01	v11_polya	TCGA_rollup
EXOC3L1	TH34_1414_S01	v11_polya	TCGA_rollup
FAM118A	TH34_1414_S01	v11_polya	TCGA_rollup
FAM193B	TH34_1414_S01	v11_polya	TCGA_rollup
FAM95C	TH34_1414_S01	v11_polya	TCGA_rollup
FBN3	TH34_1414_S01	v11_polya	TCGA_rollup
FBXO10	TH34_1414_S01	v11_polya	TCGA_rollup
FITM1	TH34_1414_S01	v11_polya	TCGA_rollup
FLNC	TH34_1414_S01	v11_polya	TCGA_rollup
FNDC5	TH34_1414_S01	v11_polya	TCGA_rollup
FRMPD1	TH34_1414_S01	v11_polya	TCGA_rollup
FSD1	TH34_1414_S01	v11_polya	TCGA_rollup
GDI1	TH34_1414_S01	v11_polya	TCGA_rollup
GNAO1	TH34_1414_S01	v11_polya	TCGA_rollup
GPR173	TH34_1414_S01	v11_polya	TCGA_rollup
GRIN1	TH34_1414_S01	v11_polya	TCGA_rollup
GRM2	TH34_1414_S01	v11_polya	TCGA_rollup
HDAC6	TH34_1414_S01	v11_polya	TCGA_rollup
HES6	TH34_1414_S01	v11_polya	TCGA_rollup
HMCN2	TH34_1414_S01	v11_polya	TCGA_rollup
HRH3	TH34_1414_S01	v11_polya	TCGA_rollup
HSPB2-C11orf52	TH34_1414_S01	v11_polya	TCGA_rollup
IGF2	TH34_1414_S01	v11_polya	TCGA_rollup
INA	TH34_1414_S01	v11_polya	TCGA_rollup
INPPL1	TH34_1414_S01	v11_polya	TCGA_rollup
ISL1	TH34_1414_S01	v11_polya	TCGA_rollup
KANK4	TH34_1414_S01	v11_polya	TCGA_rollup
KCND3	TH34_1414_S01	v11_polya	TCGA_rollup
KIAA0408	TH34_1414_S01	v11_polya	TCGA_rollup
KIAA0556	TH34_1414_S01	v11_polya	TCGA_rollup
KIAA0895L	TH34_1414_S01	v11_polya	TCGA_rollup
KIAA1614	TH34_1414_S01	v11_polya	TCGA_rollup
KIF19	TH34_1414_S01	v11_polya	TCGA_rollup
KIF1A	TH34_1414_S01	v11_polya	TCGA_rollup
KIZ	TH34_1414_S01	v11_polya	TCGA_rollup
KLHL29	TH34_1414_S01	v11_polya	TCGA_rollup
L1CAM	TH34_1414_S01	v11_polya	TCGA_rollup
LA16c-312E8.4	TH34_1414_S01	v11_polya	TCGA_rollup
LENG8	TH34_1414_S01	v11_polya	TCGA_rollup
LINC00545	TH34_1414_S01	v11_polya	TCGA_rollup
LINC01082	TH34_1414_S01	v11_polya	TCGA_rollup
LPAR2	TH34_1414_S01	v11_polya	TCGA_rollup
LUC7L3	TH34_1414_S01	v11_polya	TCGA_rollup
MAMSTR	TH34_1414_S01	v11_polya	TCGA_rollup
MAP6	TH34_1414_S01	v11_polya	TCGA_rollup
MARCH9	TH34_1414_S01	v11_polya	TCGA_rollup
MAST2	TH34_1414_S01	v11_polya	TCGA_rollup
MBD6	TH34_1414_S01	v11_polya	TCGA_rollup
MEDAG	TH34_1414_S01	v11_polya	TCGA_rollup
MEG3	TH34_1414_S01	v11_polya	TCGA_rollup
MEGF10	TH34_1414_S01	v11_polya	TCGA_rollup
MEOX1	TH34_1414_S01	v11_polya	TCGA_rollup
MEST	TH34_1414_S01	v11_polya	TCGA_rollup
METTL1	TH34_1414_S01	v11_polya	TCGA_rollup
METTL21B	TH34_1414_S01	v11_polya	TCGA_rollup
MICAL1	TH34_1414_S01	v11_polya	TCGA_rollup
MIR503HG	TH34_1414_S01	v11_polya	TCGA_rollup
MSH5	TH34_1414_S01	v11_polya	TCGA_rollup
MXD3	TH34_1414_S01	v11_polya	TCGA_rollup
MYBPHL	TH34_1414_S01	v11_polya	TCGA_rollup
MYCN	TH34_1414_S01	v11_polya	TCGA_rollup
MYL4	TH34_1414_S01	v11_polya	TCGA_rollup
MYL6	TH34_1414_S01	v11_polya	TCGA_rollup
MYL6B	TH34_1414_S01	v11_polya	TCGA_rollup
MYO18A	TH34_1414_S01	v11_polya	TCGA_rollup
MYO18B	TH34_1414_S01	v11_polya	TCGA_rollup
MYO7B	TH34_1414_S01	v11_polya	TCGA_rollup
MYOD1	TH34_1414_S01	v11_polya	TCGA_rollup
MYOG	TH34_1414_S01	v11_polya	TCGA_rollup
NABP2	TH34_1414_S01	v11_polya	TCGA_rollup
NBPF1	TH34_1414_S01	v11_polya	TCGA_rollup
NCOA1	TH34_1414_S01	v11_polya	TCGA_rollup
NEAT1_2	TH34_1414_S01	v11_polya	TCGA_rollup
NELL1	TH34_1414_S01	v11_polya	TCGA_rollup
NEU4	TH34_1414_S01	v11_polya	TCGA_rollup
NHLH1	TH34_1414_S01	v11_polya	TCGA_rollup
NKAIN1	TH34_1414_S01	v11_polya	TCGA_rollup
NONO	TH34_1414_S01	v11_polya	TCGA_rollup
NOS1	TH34_1414_S01	v11_polya	TCGA_rollup
NPIPA1	TH34_1414_S01	v11_polya	TCGA_rollup
NPIPA3	TH34_1414_S01	v11_polya	TCGA_rollup
NPIPA5	TH34_1414_S01	v11_polya	TCGA_rollup
NPIPB3	TH34_1414_S01	v11_polya	TCGA_rollup
NPIPB5	TH34_1414_S01	v11_polya	TCGA_rollup
NPIPP1	TH34_1414_S01	v11_polya	TCGA_rollup
OLIG1	TH34_1414_S01	v11_polya	TCGA_rollup
OS9	TH34_1414_S01	v11_polya	TCGA_rollup
OTX2	TH34_1414_S01	v11_polya	TCGA_rollup
PACS2	TH34_1414_S01	v11_polya	TCGA_rollup
PAN2	TH34_1414_S01	v11_polya	TCGA_rollup
PBX4	TH34_1414_S01	v11_polya	TCGA_rollup
PCBP4	TH34_1414_S01	v11_polya	TCGA_rollup
PDZD4	TH34_1414_S01	v11_polya	TCGA_rollup
PEG3	TH34_1414_S01	v11_polya	TCGA_rollup
PI4KAP1	TH34_1414_S01	v11_polya	TCGA_rollup
PI4KAP2	TH34_1414_S01	v11_polya	TCGA_rollup
PIPOX	TH34_1414_S01	v11_polya	TCGA_rollup
PITPNM3	TH34_1414_S01	v11_polya	TCGA_rollup
PITX2	TH34_1414_S01	v11_polya	TCGA_rollup
PKD1	TH34_1414_S01	v11_polya	TCGA_rollup
PKD1P6	TH34_1414_S01	v11_polya	TCGA_rollup
PLXDC1	TH34_1414_S01	v11_polya	TCGA_rollup
POPDC3	TH34_1414_S01	v11_polya	TCGA_rollup
PPFIA4	TH34_1414_S01	v11_polya	TCGA_rollup
PRCD	TH34_1414_S01	v11_polya	TCGA_rollup
PRDM12	TH34_1414_S01	v11_polya	TCGA_rollup
PRL	TH34_1414_S01	v11_polya	TCGA_rollup
PTBP2	TH34_1414_S01	v11_polya	TCGA_rollup
PTPRD	TH34_1414_S01	v11_polya	TCGA_rollup
RAP1GAP2	TH34_1414_S01	v11_polya	TCGA_rollup
RAPSN	TH34_1414_S01	v11_polya	TCGA_rollup
RBPJ	TH34_1414_S01	v11_polya	TCGA_rollup
RGR	TH34_1414_S01	v11_polya	TCGA_rollup
RNF41	TH34_1414_S01	v11_polya	TCGA_rollup
RNU6-112P	TH34_1414_S01	v11_polya	TCGA_rollup
RP1-302G2.5	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-1212A22.1	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-1212A22.4	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-12M5.3	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-14N7.2	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-161M6.2	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-175B9.3	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-274B21.2	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-299L17.3	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-358H18.3	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-379B18.5	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-478C6.4	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-575L7.8	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-632C17__A.1	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-958N24.1	TH34_1414_S01	v11_polya	TCGA_rollup
RP11-977G19.5	TH34_1414_S01	v11_polya	TCGA_rollup
RP4-669L17.10	TH34_1414_S01	v11_polya	TCGA_rollup
RPL26	TH34_1414_S01	v11_polya	TCGA_rollup
RPS6KL1	TH34_1414_S01	v11_polya	TCGA_rollup
RUNDC3A	TH34_1414_S01	v11_polya	TCGA_rollup
RYR1	TH34_1414_S01	v11_polya	TCGA_rollup
SAMD4A	TH34_1414_S01	v11_polya	TCGA_rollup
SEZ6	TH34_1414_S01	v11_polya	TCGA_rollup
SGCA	TH34_1414_S01	v11_polya	TCGA_rollup
SGK494	TH34_1414_S01	v11_polya	TCGA_rollup
SH2D5	TH34_1414_S01	v11_polya	TCGA_rollup
SHD	TH34_1414_S01	v11_polya	TCGA_rollup
SIRT2	TH34_1414_S01	v11_polya	TCGA_rollup
SKP2	TH34_1414_S01	v11_polya	TCGA_rollup
SLC25A29	TH34_1414_S01	v11_polya	TCGA_rollup
SLC26A10	TH34_1414_S01	v11_polya	TCGA_rollup
SLC6A1	TH34_1414_S01	v11_polya	TCGA_rollup
SLC6A3	TH34_1414_S01	v11_polya	TCGA_rollup
SLX1A-SULT1A3	TH34_1414_S01	v11_polya	TCGA_rollup
SMARCC2	TH34_1414_S01	v11_polya	TCGA_rollup
SMPX	TH34_1414_S01	v11_polya	TCGA_rollup
SNAI1	TH34_1414_S01	v11_polya	TCGA_rollup
SNAP25	TH34_1414_S01	v11_polya	TCGA_rollup
SNHG25	TH34_1414_S01	v11_polya	TCGA_rollup
SNRPGP10	TH34_1414_S01	v11_polya	TCGA_rollup
SOX8	TH34_1414_S01	v11_polya	TCGA_rollup
SPATS2L	TH34_1414_S01	v11_polya	TCGA_rollup
SPSB4	TH34_1414_S01	v11_polya	TCGA_rollup
SRPK3	TH34_1414_S01	v11_polya	TCGA_rollup
SRRM4	TH34_1414_S01	v11_polya	TCGA_rollup
SSH2	TH34_1414_S01	v11_polya	TCGA_rollup
STAC3	TH34_1414_S01	v11_polya	TCGA_rollup
STAT2	TH34_1414_S01	v11_polya	TCGA_rollup
STK25	TH34_1414_S01	v11_polya	TCGA_rollup
STMN2	TH34_1414_S01	v11_polya	TCGA_rollup
SUPT7L	TH34_1414_S01	v11_polya	TCGA_rollup
SUV420H2	TH34_1414_S01	v11_polya	TCGA_rollup
TAGLN3	TH34_1414_S01	v11_polya	TCGA_rollup
TEX14	TH34_1414_S01	v11_polya	TCGA_rollup
TFAP2B	TH34_1414_S01	v11_polya	TCGA_rollup
TMEM120B	TH34_1414_S01	v11_polya	TCGA_rollup
TMEM201	TH34_1414_S01	v11_polya	TCGA_rollup
TMEM63C	TH34_1414_S01	v11_polya	TCGA_rollup
TMEM8C	TH34_1414_S01	v11_polya	TCGA_rollup
TNNI1	TH34_1414_S01	v11_polya	TCGA_rollup
TNNT2	TH34_1414_S01	v11_polya	TCGA_rollup
TNNT3	TH34_1414_S01	v11_polya	TCGA_rollup
TRAPPC12	TH34_1414_S01	v11_polya	TCGA_rollup
TSC22D2	TH34_1414_S01	v11_polya	TCGA_rollup
TSFM	TH34_1414_S01	v11_polya	TCGA_rollup
TTN-AS1	TH34_1414_S01	v11_polya	TCGA_rollup
TTYH2	TH34_1414_S01	v11_polya	TCGA_rollup
