gene	Sample_ID	compendium_version	rollup_cohort
SETD8	TH34_1444_S01	v8	pandisease
CHERP	TH34_1444_S01	v8	pandisease
RP11-793H13.8	TH34_1444_S01	v8	pandisease
BRD4	TH34_1444_S01	v8	pandisease
SIDT2	TH34_1444_S01	v8	pandisease
SETD5	TH34_1444_S01	v8	pandisease
BRD2	TH34_1444_S01	v8	pandisease
ITFG2	TH34_1444_S01	v8	pandisease
RP11-295P9.3	TH34_1444_S01	v8	pandisease
SLTM	TH34_1444_S01	v8	pandisease
TCF7L1	TH34_1444_S01	v8	pandisease
PPFIBP2	TH34_1444_S01	v8	pandisease
KIT	TH34_1444_S01	v8	pandisease
SPEN	TH34_1444_S01	v8	pandisease
TTC17	TH34_1444_S01	v8	pandisease
FKBP1A	TH34_1444_S01	v8	pandisease
AC138035.2	TH34_1444_S01	v8	pandisease
RP4-669L17.10	TH34_1444_S01	v8	pandisease
ISG20L2	TH34_1444_S01	v8	pandisease
THOC2	TH34_1444_S01	v8	pandisease
GORASP1	TH34_1444_S01	v8	pandisease
MED25	TH34_1444_S01	v8	pandisease
HIF1A	TH34_1444_S01	v8	pandisease
MAU2	TH34_1444_S01	v8	pandisease
ARHGAP8	TH34_1444_S01	v8	pandisease
SEPT8	TH34_1444_S01	v8	pandisease
GLYR1	TH34_1444_S01	v8	pandisease
KIAA0195	TH34_1444_S01	v8	pandisease
SRSF5	TH34_1444_S01	v8	pandisease
KANSL1	TH34_1444_S01	v8	pandisease
SRSF6	TH34_1444_S01	v8	pandisease
PCNXL3	TH34_1444_S01	v8	pandisease
UBAP2L	TH34_1444_S01	v8	pandisease
SRSF2	TH34_1444_S01	v8	pandisease
NONO	TH34_1444_S01	v8	pandisease
ZNF76	TH34_1444_S01	v8	pandisease
PTOV1-AS2	TH34_1444_S01	v8	pandisease
VPS37B	TH34_1444_S01	v8	pandisease
RPH3AL	TH34_1444_S01	v8	pandisease
CARD8	TH34_1444_S01	v8	pandisease
FNDC3B	TH34_1444_S01	v8	pandisease
PARP6	TH34_1444_S01	v8	pandisease
CLUH	TH34_1444_S01	v8	pandisease
POM121	TH34_1444_S01	v8	pandisease
SUPT20H	TH34_1444_S01	v8	pandisease
PRKAB1	TH34_1444_S01	v8	pandisease
RP11-192N10.2	TH34_1444_S01	v8	pandisease
MIER2	TH34_1444_S01	v8	pandisease
ACSF3	TH34_1444_S01	v8	pandisease
AL662801.1	TH34_1444_S01	v8	pandisease
MAN2A2	TH34_1444_S01	v8	pandisease
BTNL9	TH34_1444_S01	v8	pandisease
LAMC1	TH34_1444_S01	v8	pandisease
PAX8	TH34_1444_S01	v8	pandisease
PHF23	TH34_1444_S01	v8	pandisease
TP53	TH34_1444_S01	v8	pandisease
UBE2O	TH34_1444_S01	v8	pandisease
MOGS	TH34_1444_S01	v8	pandisease
NYNRIN	TH34_1444_S01	v8	pandisease
LRCH4	TH34_1444_S01	v8	pandisease
STK36	TH34_1444_S01	v8	pandisease
RP4-669L17.8	TH34_1444_S01	v8	pandisease
TIE1	TH34_1444_S01	v8	pandisease
TFDP2	TH34_1444_S01	v8	pandisease
TFDP1	TH34_1444_S01	v8	pandisease
NADK	TH34_1444_S01	v8	pandisease
CIC	TH34_1444_S01	v8	pandisease
OXA1L	TH34_1444_S01	v8	pandisease
H2AFY2	TH34_1444_S01	v8	pandisease
PTK2	TH34_1444_S01	v8	pandisease
RHOT1	TH34_1444_S01	v8	pandisease
HP1BP3	TH34_1444_S01	v8	pandisease
SH3GL1	TH34_1444_S01	v8	pandisease
BCR	TH34_1444_S01	v8	pandisease
EHMT1	TH34_1444_S01	v8	pandisease
STRN4	TH34_1444_S01	v8	pandisease
ARHGAP22	TH34_1444_S01	v8	pandisease
ANAPC5	TH34_1444_S01	v8	pandisease
PKNOX1	TH34_1444_S01	v8	pandisease
AKAP8L	TH34_1444_S01	v8	pandisease
ANAPC7	TH34_1444_S01	v8	pandisease
OBSL1	TH34_1444_S01	v8	pandisease
MARK3	TH34_1444_S01	v8	pandisease
ARHGAP27	TH34_1444_S01	v8	pandisease
FAM160B2	TH34_1444_S01	v8	pandisease
CTDSP1	TH34_1444_S01	v8	pandisease
CPSF3L	TH34_1444_S01	v8	pandisease
PDHA1	TH34_1444_S01	v8	pandisease
RP11-680F20.12	TH34_1444_S01	v8	pandisease
ZBED5	TH34_1444_S01	v8	pandisease
ACSS1	TH34_1444_S01	v8	pandisease
TTYH3	TH34_1444_S01	v8	pandisease
WAC	TH34_1444_S01	v8	pandisease
SMTN	TH34_1444_S01	v8	pandisease
PRKAA1	TH34_1444_S01	v8	pandisease
CS	TH34_1444_S01	v8	pandisease
PAWR	TH34_1444_S01	v8	pandisease
OSBP2	TH34_1444_S01	v8	pandisease
MAEA	TH34_1444_S01	v8	pandisease
PYY2	TH34_1444_S01	v8	pandisease
PAX8-AS1	TH34_1444_S01	v8	pandisease
GSTM4	TH34_1444_S01	v8	pandisease
BEND7	TH34_1444_S01	v8	pandisease
TBC1D9B	TH34_1444_S01	v8	pandisease
TP53I11	TH34_1444_S01	v8	pandisease
FARSA	TH34_1444_S01	v8	pandisease
MYO19	TH34_1444_S01	v8	pandisease
ZMIZ2	TH34_1444_S01	v8	pandisease
ASAP2	TH34_1444_S01	v8	pandisease
SARS2	TH34_1444_S01	v8	pandisease
NECAP1	TH34_1444_S01	v8	pandisease
WASH5P	TH34_1444_S01	v8	pandisease
ROGDI	TH34_1444_S01	v8	pandisease
MPRIP	TH34_1444_S01	v8	pandisease
MPDU1	TH34_1444_S01	v8	pandisease
TEAD3	TH34_1444_S01	v8	pandisease
BCL9L	TH34_1444_S01	v8	pandisease
ANKRD11	TH34_1444_S01	v8	pandisease
KLF13	TH34_1444_S01	v8	pandisease
MINK1	TH34_1444_S01	v8	pandisease
MLLT1	TH34_1444_S01	v8	pandisease
EIF4E2	TH34_1444_S01	v8	pandisease
NPIPB3	TH34_1444_S01	v8	pandisease
NPIPB5	TH34_1444_S01	v8	pandisease
NPIPB4	TH34_1444_S01	v8	pandisease
SP1	TH34_1444_S01	v8	pandisease
SUOX	TH34_1444_S01	v8	pandisease
GYLTL1B	TH34_1444_S01	v8	pandisease
KMT2C	TH34_1444_S01	v8	pandisease
SLC44A2	TH34_1444_S01	v8	pandisease
RSPRY1	TH34_1444_S01	v8	pandisease
KMT2E	TH34_1444_S01	v8	pandisease
ZBTB7B	TH34_1444_S01	v8	pandisease
PIGL	TH34_1444_S01	v8	pandisease
MEST	TH34_1444_S01	v8	pandisease
MCM5	TH34_1444_S01	v8	pandisease
MCM4	TH34_1444_S01	v8	pandisease
TP53BP1	TH34_1444_S01	v8	pandisease
PPP6R3	TH34_1444_S01	v8	pandisease
NUMB	TH34_1444_S01	v8	pandisease
PPP6R1	TH34_1444_S01	v8	pandisease
INO80E	TH34_1444_S01	v8	pandisease
UBE2S	TH34_1444_S01	v8	pandisease
ARID3A	TH34_1444_S01	v8	pandisease
MZF1	TH34_1444_S01	v8	pandisease
SRRM1	TH34_1444_S01	v8	pandisease
SRRM2	TH34_1444_S01	v8	pandisease
TIA1	TH34_1444_S01	v8	pandisease
POGZ	TH34_1444_S01	v8	pandisease
YY1AP1	TH34_1444_S01	v8	pandisease
BCL9	TH34_1444_S01	v8	pandisease
TOM1L2	TH34_1444_S01	v8	pandisease
COL6A1	TH34_1444_S01	v8	pandisease
COQ4	TH34_1444_S01	v8	pandisease
ATF6B	TH34_1444_S01	v8	pandisease
ILF3	TH34_1444_S01	v8	pandisease
PROM2	TH34_1444_S01	v8	pandisease
FAM160A2	TH34_1444_S01	v8	pandisease
HECTD4	TH34_1444_S01	v8	pandisease
RP11-834C11.4	TH34_1444_S01	v8	pandisease
LYPLA1	TH34_1444_S01	v8	pandisease
PSMF1	TH34_1444_S01	v8	pandisease
AKT1	TH34_1444_S01	v8	pandisease
PUF60	TH34_1444_S01	v8	pandisease
PROSER1	TH34_1444_S01	v8	pandisease
MROH1	TH34_1444_S01	v8	pandisease
OGG1	TH34_1444_S01	v8	pandisease
AHDC1	TH34_1444_S01	v8	pandisease
C19orf43	TH34_1444_S01	v8	pandisease
SLC39A14	TH34_1444_S01	v8	pandisease
TESK1	TH34_1444_S01	v8	pandisease
GSE1	TH34_1444_S01	v8	pandisease
MKNK2	TH34_1444_S01	v8	pandisease
PHC1	TH34_1444_S01	v8	pandisease
TTYH2	TH34_1444_S01	v8	pandisease
GOLGA7	TH34_1444_S01	v8	pandisease
PTBP1	TH34_1444_S01	v8	pandisease
NECAB3	TH34_1444_S01	v8	pandisease
PXN	TH34_1444_S01	v8	pandisease
ENTPD6	TH34_1444_S01	v8	pandisease
SCAMP2	TH34_1444_S01	v8	pandisease
C20orf27	TH34_1444_S01	v8	pandisease
FBRSL1	TH34_1444_S01	v8	pandisease
ZNF362	TH34_1444_S01	v8	pandisease
SAFB	TH34_1444_S01	v8	pandisease
TLE6	TH34_1444_S01	v8	pandisease
CSNK1G2	TH34_1444_S01	v8	pandisease
SMAD3	TH34_1444_S01	v8	pandisease
IP6K2	TH34_1444_S01	v8	pandisease
FAM193B	TH34_1444_S01	v8	pandisease
ZNF444	TH34_1444_S01	v8	pandisease
NKIRAS2	TH34_1444_S01	v8	pandisease
PCGF2	TH34_1444_S01	v8	pandisease
EIF4G3	TH34_1444_S01	v8	pandisease
EIF4G2	TH34_1444_S01	v8	pandisease
H2AFX	TH34_1444_S01	v8	pandisease
H2AFY	TH34_1444_S01	v8	pandisease
WDR59	TH34_1444_S01	v8	pandisease
GOLGA8R	TH34_1444_S01	v8	pandisease
GOLGA8M	TH34_1444_S01	v8	pandisease
DDX5	TH34_1444_S01	v8	pandisease
GOLGA8O	TH34_1444_S01	v8	pandisease
GOLGA8N	TH34_1444_S01	v8	pandisease
LINC01002	TH34_1444_S01	v8	pandisease
RNF4	TH34_1444_S01	v8	pandisease
LINC01001	TH34_1444_S01	v8	pandisease
CCNK	TH34_1444_S01	v8	pandisease
FOXK2	TH34_1444_S01	v8	pandisease
TRIM33	TH34_1444_S01	v8	pandisease
ZWINT	TH34_1444_S01	v8	pandisease
PHF21A	TH34_1444_S01	v8	pandisease
RASSF4	TH34_1444_S01	v8	pandisease
RP11-1212A22.4	TH34_1444_S01	v8	pandisease
SLAIN2	TH34_1444_S01	v8	pandisease
DEK	TH34_1444_S01	v8	pandisease
DNM2	TH34_1444_S01	v8	pandisease
KLHDC4	TH34_1444_S01	v8	pandisease
CHD2	TH34_1444_S01	v8	pandisease
RAF1	TH34_1444_S01	v8	pandisease
FAR2P1	TH34_1444_S01	v8	pandisease
THBS3	TH34_1444_S01	v8	pandisease
PILRB	TH34_1444_S01	v8	pandisease
TMEM180	TH34_1444_S01	v8	pandisease
NOL4L	TH34_1444_S01	v8	pandisease
GRAMD4	TH34_1444_S01	v8	pandisease
IL22RA1	TH34_1444_S01	v8	pandisease
NPEPPS	TH34_1444_S01	v8	pandisease
TOP2A	TH34_1444_S01	v8	pandisease
SIRT2	TH34_1444_S01	v8	pandisease
RAB7A	TH34_1444_S01	v8	pandisease
KIAA0368	TH34_1444_S01	v8	pandisease
RNF44	TH34_1444_S01	v8	pandisease
CNTD2	TH34_1444_S01	v8	pandisease
WASH6P	TH34_1444_S01	v8	pandisease
MIA3	TH34_1444_S01	v8	pandisease
SCGB1A1	TH34_1444_S01	v8	pandisease
F11R	TH34_1444_S01	v8	pandisease
GSK3A	TH34_1444_S01	v8	pandisease
CDC27	TH34_1444_S01	v8	pandisease
G6PD	TH34_1444_S01	v8	pandisease
AAK1	TH34_1444_S01	v8	pandisease
ADGRA3	TH34_1444_S01	v8	pandisease
RBM25	TH34_1444_S01	v8	pandisease
RBM23	TH34_1444_S01	v8	pandisease
RNPC3	TH34_1444_S01	v8	pandisease
SGSM3	TH34_1444_S01	v8	pandisease
FAM111A	TH34_1444_S01	v8	pandisease
ALAD	TH34_1444_S01	v8	pandisease
RAD23A	TH34_1444_S01	v8	pandisease
TMEM189	TH34_1444_S01	v8	pandisease
JAZF1	TH34_1444_S01	v8	pandisease
AL442127.1	TH34_1444_S01	v8	pandisease
HNRNPH1	TH34_1444_S01	v8	pandisease
HNRNPH3	TH34_1444_S01	v8	pandisease
LINC00665	TH34_1444_S01	v8	pandisease
IKZF4	TH34_1444_S01	v8	pandisease
MTG1	TH34_1444_S01	v8	pandisease
SHKBP1	TH34_1444_S01	v8	pandisease
NCOR1	TH34_1444_S01	v8	pandisease
VLDLR	TH34_1444_S01	v8	pandisease
RAB8A	TH34_1444_S01	v8	pandisease
OGFOD3	TH34_1444_S01	v8	pandisease
CGN	TH34_1444_S01	v8	pandisease
TBC1D4	TH34_1444_S01	v8	pandisease
GCN1L1	TH34_1444_S01	v8	pandisease
MAPK3	TH34_1444_S01	v8	pandisease
PPP1R12A	TH34_1444_S01	v8	pandisease
FUBP3	TH34_1444_S01	v8	pandisease
PML	TH34_1444_S01	v8	pandisease
MAPK8	TH34_1444_S01	v8	pandisease
SNRNP70	TH34_1444_S01	v8	pandisease
HNRNPD	TH34_1444_S01	v8	pandisease
PI4KAP1	TH34_1444_S01	v8	pandisease
PI4KAP2	TH34_1444_S01	v8	pandisease
SLC20A2	TH34_1444_S01	v8	pandisease
AKAP17A	TH34_1444_S01	v8	pandisease
FAM49A	TH34_1444_S01	v8	pandisease
PRUNE	TH34_1444_S01	v8	pandisease
DCBLD2	TH34_1444_S01	v8	pandisease
ZNF219	TH34_1444_S01	v8	pandisease
RDX	TH34_1444_S01	v8	pandisease
MLXIP	TH34_1444_S01	v8	pandisease
BCOR	TH34_1444_S01	v8	pandisease
ABI3BP	TH34_1444_S01	v8	pandisease
HNRNPUL1	TH34_1444_S01	v8	pandisease
MAPK8IP3	TH34_1444_S01	v8	pandisease
GLB1L2	TH34_1444_S01	v8	pandisease
ANKZF1	TH34_1444_S01	v8	pandisease
DICER1	TH34_1444_S01	v8	pandisease
SEMA3D	TH34_1444_S01	v8	pandisease
SOS1	TH34_1444_S01	v8	pandisease
SREBF2	TH34_1444_S01	v8	pandisease
PIAS1	TH34_1444_S01	v8	pandisease
PITPNM1	TH34_1444_S01	v8	pandisease
PIAS4	TH34_1444_S01	v8	pandisease
PSMB2	TH34_1444_S01	v8	pandisease
KCTD3	TH34_1444_S01	v8	pandisease
AUTS2	TH34_1444_S01	v8	pandisease
NUMA1	TH34_1444_S01	v8	pandisease
KALRN	TH34_1444_S01	v8	pandisease
GTPBP1	TH34_1444_S01	v8	pandisease
RBM12	TH34_1444_S01	v8	pandisease
STAG3L5P-PVRIG2P-PILRB	TH34_1444_S01	v8	pandisease
CACYBP	TH34_1444_S01	v8	pandisease
DGKZ	TH34_1444_S01	v8	pandisease
CPNE2	TH34_1444_S01	v8	pandisease
SLC9A3R1	TH34_1444_S01	v8	pandisease
GCLC	TH34_1444_S01	v8	pandisease
KCNK3	TH34_1444_S01	v8	pandisease
BRPF3	TH34_1444_S01	v8	pandisease
UBE2G2	TH34_1444_S01	v8	pandisease
NACC1	TH34_1444_S01	v8	pandisease
MTA1	TH34_1444_S01	v8	pandisease
ULK3	TH34_1444_S01	v8	pandisease
PABPN1	TH34_1444_S01	v8	pandisease
TRAF4	TH34_1444_S01	v8	pandisease
TRAF7	TH34_1444_S01	v8	pandisease
USP10	TH34_1444_S01	v8	pandisease
FBF1	TH34_1444_S01	v8	pandisease
ST5	TH34_1444_S01	v8	pandisease
MARK2	TH34_1444_S01	v8	pandisease
NAGK	TH34_1444_S01	v8	pandisease
FAM63A	TH34_1444_S01	v8	pandisease
SBNO2	TH34_1444_S01	v8	pandisease
CWH43	TH34_1444_S01	v8	pandisease
TARBP2	TH34_1444_S01	v8	pandisease
UPF3A	TH34_1444_S01	v8	pandisease
CHD8	TH34_1444_S01	v8	pandisease
ATF5	TH34_1444_S01	v8	pandisease
SIGLEC7	TH34_1444_S01	v8	pandisease
TBC1D10C	TH34_1444_S01	v8	pandisease
UBE2Q1	TH34_1445_S02	v9	pandisease
BPTF	TH34_1445_S02	v9	pandisease
ACTG1	TH34_1445_S02	v9	pandisease
SUMO1	TH34_1445_S02	v9	pandisease
RIC3	TH34_1445_S02	v9	pandisease
SPRED3	TH34_1445_S02	v9	pandisease
FAM95B1	TH34_1445_S02	v9	pandisease
SRSF11	TH34_1445_S02	v9	pandisease
FKBP2	TH34_1445_S02	v9	pandisease
DBN1	TH34_1445_S02	v9	pandisease
LTBR	TH34_1445_S02	v9	pandisease
SMG7	TH34_1445_S02	v9	pandisease
KIAA0907	TH34_1445_S02	v9	pandisease
PPP1R2	TH34_1445_S02	v9	pandisease
BCLAF1	TH34_1445_S02	v9	pandisease
CAPN5	TH34_1445_S02	v9	pandisease
TRPM8	TH34_1445_S02	v9	pandisease
RELA	TH34_1445_S02	v9	pandisease
MTMR4	TH34_1445_S02	v9	pandisease
ZSWIM8	TH34_1445_S02	v9	pandisease
LUC7L3	TH34_1445_S02	v9	pandisease
AL603831.1	TH34_1445_S02	v9	pandisease
DDX3X	TH34_1445_S02	v9	pandisease
PRRC2C	TH34_1445_S02	v9	pandisease
P4HB	TH34_1445_S02	v9	pandisease
ARHGDIA	TH34_1445_S02	v9	pandisease
CTSD	TH34_1445_S02	v9	pandisease
MEG3	TH34_1445_S02	v9	pandisease
NMT1	TH34_1445_S02	v9	pandisease
CNOT2	TH34_1445_S02	v9	pandisease
BRD4	TH34_1445_S02	v9	pandisease
TESK1	TH34_1445_S02	v9	pandisease
FAM193B	TH34_1445_S02	v9	pandisease
DGKA	TH34_1445_S02	v9	pandisease
SLTM	TH34_1445_S02	v9	pandisease
CCDC82	TH34_1445_S02	v9	pandisease
DDX42	TH34_1445_S02	v9	pandisease
PKDCC	TH34_1445_S02	v9	pandisease
TRA2A	TH34_1445_S02	v9	pandisease
MSTO1	TH34_1445_S02	v9	pandisease
GRB2	TH34_1445_S02	v9	pandisease
PSMC6	TH34_1445_S02	v9	pandisease
MTRR	TH34_1445_S02	v9	pandisease
LINC01002	TH34_1445_S02	v9	pandisease
XPNPEP1	TH34_1445_S02	v9	pandisease
IGF2	TH34_1445_S02	v9	pandisease
CLEC2B	TH34_1445_S02	v9	pandisease
ISG20L2	TH34_1445_S02	v9	pandisease
FOXK2	TH34_1445_S02	v9	pandisease
NKX2-2-AS1	TH34_1445_S02	v9	pandisease
ODF2	TH34_1445_S02	v9	pandisease
METRNL	TH34_1445_S02	v9	pandisease
SDK2	TH34_1445_S02	v9	pandisease
RP1-261G23.7	TH34_1445_S02	v9	pandisease
CRTC2	TH34_1445_S02	v9	pandisease
SFXN3	TH34_1445_S02	v9	pandisease
PGS1	TH34_1445_S02	v9	pandisease
CEP95	TH34_1445_S02	v9	pandisease
SRSF5	TH34_1445_S02	v9	pandisease
THEM4	TH34_1445_S02	v9	pandisease
SRSF1	TH34_1445_S02	v9	pandisease
UBAP2L	TH34_1445_S02	v9	pandisease
DDX5	TH34_1445_S02	v9	pandisease
AP003041.1	TH34_1445_S02	v9	pandisease
THBS1	TH34_1445_S02	v9	pandisease
AC132217.4	TH34_1445_S02	v9	pandisease
FAM104A	TH34_1445_S02	v9	pandisease
PPP1R9B	TH34_1445_S02	v9	pandisease
EPHB2	TH34_1445_S02	v9	pandisease
H19	TH34_1445_S02	v9	pandisease
RAB7A	TH34_1445_S02	v9	pandisease
MAPK1IP1L	TH34_1445_S02	v9	pandisease
IGSF9B	TH34_1445_S02	v9	pandisease
FAM133B	TH34_1445_S02	v9	pandisease
ACSF2	TH34_1445_S02	v9	pandisease
RP11-159D12.5	TH34_1445_S02	v9	pandisease
AL662801.1	TH34_1445_S02	v9	pandisease
PMEPA1	TH34_1445_S02	v9	pandisease
SENP2	TH34_1445_S02	v9	pandisease
VEGFA	TH34_1445_S02	v9	pandisease
MIA3	TH34_1445_S02	v9	pandisease
EPN2	TH34_1445_S02	v9	pandisease
ING1	TH34_1445_S02	v9	pandisease
PHF23	TH34_1445_S02	v9	pandisease
SNX12	TH34_1445_S02	v9	pandisease
CIZ1	TH34_1445_S02	v9	pandisease
TLK2	TH34_1445_S02	v9	pandisease
SPG20	TH34_1445_S02	v9	pandisease
STRADA	TH34_1445_S02	v9	pandisease
FBRS	TH34_1445_S02	v9	pandisease
UBE2Z	TH34_1445_S02	v9	pandisease
IPO9	TH34_1445_S02	v9	pandisease
FPGS	TH34_1445_S02	v9	pandisease
CLK2	TH34_1445_S02	v9	pandisease
CLK3	TH34_1445_S02	v9	pandisease
DMWD	TH34_1445_S02	v9	pandisease
EMC6	TH34_1445_S02	v9	pandisease
ZNF337	TH34_1445_S02	v9	pandisease
CHAD	TH34_1445_S02	v9	pandisease
FNBP4	TH34_1445_S02	v9	pandisease
RCOR3	TH34_1445_S02	v9	pandisease
MAGEC2	TH34_1445_S02	v9	pandisease
HNRNPH1	TH34_1445_S02	v9	pandisease
GON4L	TH34_1445_S02	v9	pandisease
NPLOC4	TH34_1445_S02	v9	pandisease
CBX4	TH34_1445_S02	v9	pandisease
RAB8B	TH34_1445_S02	v9	pandisease
HMGN1	TH34_1445_S02	v9	pandisease
RPS6KB1	TH34_1445_S02	v9	pandisease
GOLGA2	TH34_1445_S02	v9	pandisease
RBM12	TH34_1445_S02	v9	pandisease
MARK3	TH34_1445_S02	v9	pandisease
RABL2B	TH34_1445_S02	v9	pandisease
MORF4L1	TH34_1445_S02	v9	pandisease
HMGA1	TH34_1445_S02	v9	pandisease
AGAP1	TH34_1445_S02	v9	pandisease
GGA3	TH34_1445_S02	v9	pandisease
GGA2	TH34_1445_S02	v9	pandisease
PTPN12	TH34_1445_S02	v9	pandisease
RAD51C	TH34_1445_S02	v9	pandisease
ERO1L	TH34_1445_S02	v9	pandisease
LMO1	TH34_1445_S02	v9	pandisease
PIP5K1A	TH34_1445_S02	v9	pandisease
RSRC2	TH34_1445_S02	v9	pandisease
ERF	TH34_1445_S02	v9	pandisease
COL13A1	TH34_1445_S02	v9	pandisease
PITPNM1	TH34_1445_S02	v9	pandisease
LPAR2	TH34_1445_S02	v9	pandisease
GATAD2A	TH34_1445_S02	v9	pandisease
LENG8	TH34_1445_S02	v9	pandisease
CIC	TH34_1445_S02	v9	pandisease
CDH19	TH34_1445_S02	v9	pandisease
ARL8A	TH34_1445_S02	v9	pandisease
HSPA1A	TH34_1445_S02	v9	pandisease
NGFR	TH34_1445_S02	v9	pandisease
BCL9L	TH34_1445_S02	v9	pandisease
CTSL	TH34_1445_S02	v9	pandisease
PSMD12	TH34_1445_S02	v9	pandisease
ALDH1A3	TH34_1445_S02	v9	pandisease
PDLIM7	TH34_1445_S02	v9	pandisease
MMP15	TH34_1445_S02	v9	pandisease
PCBP1-AS1	TH34_1445_S02	v9	pandisease
CTHRC1	TH34_1445_S02	v9	pandisease
FIP1L1	TH34_1445_S02	v9	pandisease
NACC1	TH34_1445_S02	v9	pandisease
ASNSD1	TH34_1445_S02	v9	pandisease
TRA2B	TH34_1445_S02	v9	pandisease
INTS3	TH34_1445_S02	v9	pandisease
CBWD3	TH34_1445_S02	v9	pandisease
ZC3H7A	TH34_1445_S02	v9	pandisease
PTEN	TH34_1445_S02	v9	pandisease
FCRLA	TH34_1445_S02	v9	pandisease
MEF2D	TH34_1445_S02	v9	pandisease
BMI1	TH34_1445_S02	v9	pandisease
TANC2	TH34_1445_S02	v9	pandisease
RNF31	TH34_1445_S02	v9	pandisease
TP53BP1	TH34_1445_S02	v9	pandisease
GTPBP2	TH34_1445_S02	v9	pandisease
COL9A1	TH34_1445_S02	v9	pandisease
NRP1	TH34_1445_S02	v9	pandisease
RP11-274B21.2	TH34_1445_S02	v9	pandisease
EIF4E2	TH34_1445_S02	v9	pandisease
EXOC7	TH34_1445_S02	v9	pandisease
ATXN2	TH34_1445_S02	v9	pandisease
LGALS8	TH34_1445_S02	v9	pandisease
SMTN	TH34_1445_S02	v9	pandisease
POGZ	TH34_1445_S02	v9	pandisease
MAP3K12	TH34_1445_S02	v9	pandisease
MBD6	TH34_1445_S02	v9	pandisease
PNN	TH34_1445_S02	v9	pandisease
WIPF1	TH34_1445_S02	v9	pandisease
M6PR	TH34_1445_S02	v9	pandisease
CACNG5	TH34_1445_S02	v9	pandisease
PRKAR1A	TH34_1445_S02	v9	pandisease
FP325317.1	TH34_1446_S01	v9	pandisease
NEAT1_1	TH34_1446_S01	v9	pandisease
FXYD5	TH34_1446_S01	v9	pandisease
PODXL	TH34_1446_S01	v9	pandisease
RP11-809N8.5	TH34_1446_S01	v9	pandisease
MIA	TH34_1446_S01	v9	pandisease
EPHA3	TH34_1446_S01	v9	pandisease
SNX1	TH34_1446_S01	v9	pandisease
PPFIBP1	TH34_1446_S01	v9	pandisease
MIR671	TH34_1446_S01	v9	pandisease
RP11-698N11.2	TH34_1446_S01	v9	pandisease
C2orf82	TH34_1446_S01	v9	pandisease
CC2D1A	TH34_1446_S01	v9	pandisease
UCN2	TH34_1446_S01	v9	pandisease
DKK1	TH34_1446_S01	v9	pandisease
ALDH1A3	TH34_1446_S01	v9	pandisease
APOD	TH34_1446_S01	v9	pandisease
MTND1P23	TH34_1446_S01	v9	pandisease
MT-ND5	TH34_1446_S01	v9	pandisease
THBS4	TH34_1446_S01	v9	pandisease
SNTB1	TH34_1446_S01	v9	pandisease
SLCO4A1-AS1	TH34_1446_S01	v9	pandisease
AP003041.1	TH34_1446_S01	v9	pandisease
RP11-156L14.1	TH34_1446_S01	v9	pandisease
FCRLA	TH34_1446_S01	v9	pandisease
TRPM8	TH34_1446_S01	v9	pandisease
CNTNAP3B	TH34_1446_S01	v9	pandisease
RP11-380M21.2	TH34_1446_S01	v9	pandisease
TRPV4	TH34_1446_S01	v9	pandisease
PHLDA2	TH34_1446_S01	v9	pandisease
KLF2	TH34_1446_S01	v9	pandisease
RP11-3L21.2	TH34_1446_S01	v9	pandisease
ITGB3	TH34_1446_S01	v9	pandisease
EHBP1L1	TH34_1446_S01	v9	pandisease
SOD3	TH34_1446_S01	v9	pandisease
MT-CYB	TH34_1446_S01	v9	pandisease
MRPS6	TH34_1446_S01	v9	pandisease
RNA5SP244	TH34_1446_S01	v9	pandisease
AL132780.1	TH34_1446_S01	v9	pandisease
AL662801.1	TH34_1446_S01	v9	pandisease
SPHK1	TH34_1446_S01	v9	pandisease
RP5-857K21.7	TH34_1446_S01	v9	pandisease
SLC26A2	TH34_1446_S01	v9	pandisease
CD55	TH34_1446_S01	v9	pandisease
COL22A1	TH34_1446_S01	v9	pandisease
MFI2	TH34_1446_S01	v9	pandisease
ST8SIA5	TH34_1446_S01	v9	pandisease
SERPINB2	TH34_1446_S01	v9	pandisease
PODNL1	TH34_1446_S01	v9	pandisease
CNIH3	TH34_1446_S01	v9	pandisease
LGI4	TH34_1446_S01	v9	pandisease
NEAT1	TH34_1446_S01	v9	pandisease
PLEKHG4	TH34_1446_S01	v9	pandisease
GSN	TH34_1446_S01	v9	pandisease
AL442127.1	TH34_1446_S01	v9	pandisease
MICALL2	TH34_1446_S01	v9	pandisease
CTHRC1	TH34_1446_S01	v9	pandisease
RP5-857K21.11	TH34_1446_S01	v9	pandisease
TESC	TH34_1446_S01	v9	pandisease
COL13A1	TH34_1446_S01	v9	pandisease
GDNF	TH34_1446_S01	v9	pandisease
FST	TH34_1446_S01	v9	pandisease
MTATP6P1	TH34_1446_S01	v9	pandisease
AQP7P1	TH34_1446_S01	v9	pandisease
COL12A1	TH34_1446_S01	v9	pandisease
RP11-323N12.5	TH34_1446_S01	v9	pandisease
SCFD1	TH34_1447_S01	v9	pandisease
STK19	TH34_1447_S01	v9	pandisease
HSPA4	TH34_1447_S01	v9	pandisease
DDX56	TH34_1447_S01	v9	pandisease
NELFE	TH34_1447_S01	v9	pandisease
FKBP4	TH34_1447_S01	v9	pandisease
ANP32E	TH34_1447_S01	v9	pandisease
